0.038090,0.043287,0.181959,0.177171,0.005000
0.043287,0.039662,0.177171,0.177171,0.004000
0.039662,0.038456,0.177171,0.174777,0.004000
0.038456,0.042452,0.174777,0.179565,0.005000
0.042452,0.039639,0.179565,0.177171,0.004000
0.039639,0.038448,0.177171,0.174777,0.004000
0.038448,0.042450,0.174777,0.177171,0.005000
0.042450,0.040093,0.177171,0.177171,0.004000
0.040093,0.038599,0.177171,0.174777,0.004000
0.038599,0.038557,0.174777,0.174777,0.004000
0.038557,0.042486,0.174777,0.165200,0.005000
0.042486,0.038121,0.165200,0.172383,0.004000
0.038121,0.037433,0.172383,0.169988,0.004000
0.037433,0.040764,0.169988,0.174777,0.005000
0.040764,0.038568,0.174777,0.177171,0.004000
0.038568,0.037381,0.177171,0.177171,0.004000
0.037381,0.042413,0.177171,0.179565,0.005000
0.042413,0.038916,0.179565,0.169988,0.004000
0.038916,0.036733,0.169988,0.172383,0.004000
0.036733,0.036261,0.172383,0.167594,0.004000
0.036261,0.040766,0.167594,0.167594,0.005000
0.040766,0.037803,0.167594,0.167594,0.004000
0.037803,0.036817,0.167594,0.172383,0.004000
0.036817,0.040878,0.172383,0.177171,0.005000
0.040878,0.038860,0.177171,0.169988,0.004000
0.038860,0.037424,0.169988,0.169988,0.004000
0.037424,0.040761,0.169988,0.172383,0.005000
0.040761,0.038312,0.172383,0.174777,0.004000
0.038312,0.037751,0.174777,0.177171,0.004000
0.037751,0.037820,0.177171,0.174777,0.004000
0.037820,0.042241,0.174777,0.177171,0.005000
0.042241,0.038604,0.177171,0.179565,0.004000
0.038604,0.038358,0.179565,0.174777,0.004000
0.038358,0.042420,0.174777,0.174777,0.005000
0.042420,0.039118,0.174777,0.179565,0.004000
0.039118,0.037820,0.179565,0.181959,0.004000
0.037820,0.038353,0.181959,0.186748,0.004000
0.038353,0.044011,0.186748,0.184354,0.005000
0.044011,0.040668,0.184354,0.184354,0.004000
0.040668,0.039555,0.184354,0.181959,0.004000
0.039555,0.043774,0.181959,0.181959,0.005000
0.043774,0.040334,0.181959,0.169988,0.004000
0.040334,0.037914,0.169988,0.174777,0.004000
0.037914,0.042272,0.174777,0.174777,0.005000
0.042272,0.039069,0.174777,0.179565,0.004000
0.039069,0.039224,0.179565,0.177171,0.004000
0.039224,0.039020,0.177171,0.184354,0.004000
0.039020,0.043915,0.184354,0.179565,0.005000
0.043915,0.039416,0.179565,0.181959,0.004000
0.039416,0.038884,0.181959,0.181959,0.004000
0.038884,0.043551,0.181959,0.177171,0.005000
0.043551,0.039750,0.177171,0.177171,0.004000
0.039750,0.038485,0.177171,0.174777,0.004000
0.038485,0.043172,0.174777,0.174777,0.005000
0.043172,0.040079,0.174777,0.181959,0.004000
0.040079,0.039104,0.181959,0.172383,0.004000
0.039104,0.037760,0.172383,0.177171,0.004000
0.037760,0.042539,0.177171,0.172383,0.005000
0.042539,0.038903,0.172383,0.174777,0.004000
0.038903,0.037948,0.174777,0.174777,0.004000
0.037948,0.042283,0.174777,0.177171,0.005000
0.042283,0.039328,0.177171,0.179565,0.004000
0.039328,0.038600,0.179565,0.174777,0.004000
0.038600,0.037847,0.174777,0.174777,0.004000
0.037847,0.042250,0.174777,0.174777,0.005000
0.042250,0.039062,0.174777,0.177171,0.004000
0.039062,0.038256,0.177171,0.174777,0.004000
0.038256,0.042386,0.174777,0.177171,0.005000
0.042386,0.039362,0.177171,0.172383,0.004000
0.039362,0.037136,0.172383,0.181959,0.004000
0.037136,0.042259,0.181959,0.181959,0.005000
0.042259,0.039830,0.181959,0.179565,0.004000
0.039830,0.038767,0.179565,0.179565,0.004000
0.038767,0.038413,0.179565,0.184354,0.004000
0.038413,0.043713,0.184354,0.186748,0.005000
0.043713,0.040823,0.186748,0.189142,0.004000
0.040823,0.040117,0.189142,0.186748,0.004000
0.040117,0.044599,0.186748,0.174777,0.005000
0.044599,0.039133,0.174777,0.174777,0.004000
0.039133,0.037315,0.174777,0.172383,0.004000
0.037315,0.041754,0.172383,0.177171,0.005000
0.041754,0.039152,0.177171,0.179565,0.004000
0.039152,0.038541,0.179565,0.181959,0.004000
0.038541,0.037882,0.181959,0.174777,0.004000
0.037882,0.042261,0.174777,0.181959,0.005000
0.042261,0.039121,0.181959,0.181959,0.004000
0.039121,0.038075,0.181959,0.181959,0.004000
0.038075,0.042572,0.181959,0.177171,0.005000
0.042572,0.038714,0.177171,0.184354,0.004000
0.038714,0.038905,0.184354,0.181959,0.004000
0.038905,0.043558,0.181959,0.181959,0.005000
0.043558,0.040262,0.181959,0.177171,0.004000
0.040262,0.037945,0.177171,0.172383,0.004000
0.037945,0.037375,0.172383,0.174777,0.004000
0.037375,0.042092,0.174777,0.179565,0.005000
0.042092,0.039519,0.179565,0.181959,0.004000
0.039519,0.038918,0.181959,0.191536,0.004000
0.038918,0.044837,0.191536,0.181959,0.005000
0.044837,0.040688,0.181959,0.193930,0.004000
0.040688,0.040582,0.193930,0.189142,0.004000
0.040582,0.039326,0.189142,0.189142,0.004000
0.039326,0.043944,0.189142,0.177171,0.005000
0.043944,0.039881,0.177171,0.177171,0.004000
0.039881,0.039239,0.177171,0.177171,0.004000
0.039239,0.043031,0.177171,0.174777,0.005000
0.043031,0.039322,0.174777,0.174777,0.004000
0.039322,0.038088,0.174777,0.177171,0.004000
0.038088,0.042648,0.177171,0.179565,0.005000
0.042648,0.040415,0.179565,0.177171,0.004000
0.040415,0.039416,0.177171,0.177171,0.004000
0.039416,0.039084,0.177171,0.179565,0.004000
0.039084,0.043299,0.179565,0.184354,0.005000
0.043299,0.039721,0.184354,0.177171,0.004000
0.039721,0.038475,0.177171,0.179565,0.004000
0.038475,0.043096,0.179565,0.177171,0.005000
0.043096,0.039598,0.177171,0.172383,0.004000
0.039598,0.037925,0.172383,0.181959,0.004000
0.037925,0.043232,0.181959,0.181959,0.005000
0.043232,0.040153,0.181959,0.181959,0.004000
0.040153,0.039129,0.181959,0.186748,0.004000
0.039129,0.039298,0.186748,0.181959,0.004000
0.039298,0.043689,0.181959,0.184354,0.005000
0.043689,0.040561,0.184354,0.179565,0.004000
0.040561,0.039010,0.179565,0.181959,0.004000
0.039010,0.042883,0.181959,0.184354,0.005000
0.042883,0.040292,0.184354,0.179565,0.004000
0.040292,0.039630,0.179565,0.184354,0.004000
0.039630,0.039920,0.184354,0.177171,0.004000
0.039920,0.043968,0.177171,0.172383,0.005000
0.043968,0.040089,0.172383,0.172383,0.004000
0.040089,0.038798,0.172383,0.167594,0.004000
0.038798,0.041610,0.167594,0.169988,0.005000
0.041610,0.038339,0.169988,0.177171,0.004000
0.038339,0.038015,0.177171,0.177171,0.004000
0.038015,0.043334,0.177171,0.179565,0.005000
0.043334,0.040643,0.179565,0.184354,0.004000
0.040643,0.039547,0.184354,0.186748,0.004000
0.039547,0.039437,0.186748,0.186748,0.004000
0.039437,0.043662,0.186748,0.184354,0.005000
0.043662,0.039842,0.184354,0.184354,0.004000
0.039842,0.038570,0.184354,0.181959,0.004000
0.038570,0.042736,0.181959,0.179565,0.005000
0.042736,0.039024,0.179565,0.179565,0.004000
0.039024,0.037788,0.179565,0.184354,0.004000
0.037788,0.042795,0.184354,0.186748,0.005000
0.042795,0.039808,0.186748,0.179565,0.004000
0.039808,0.038049,0.179565,0.186748,0.004000
0.038049,0.038229,0.186748,0.181959,0.004000
0.038229,0.042623,0.181959,0.179565,0.005000
0.042623,0.038986,0.179565,0.174777,0.004000
0.038986,0.037266,0.174777,0.177171,0.004000
0.037266,0.042375,0.177171,0.184354,0.005000
0.042375,0.040123,0.184354,0.177171,0.004000
0.040123,0.038609,0.177171,0.179565,0.004000
0.038609,0.043141,0.179565,0.172383,0.005000
0.043141,0.039103,0.172383,0.177171,0.004000
0.039103,0.038270,0.177171,0.177171,0.004000
0.038270,0.038702,0.177171,0.174777,0.004000
0.038702,0.042534,0.174777,0.179565,0.005000
0.042534,0.039666,0.179565,0.181959,0.004000
0.039666,0.039677,0.181959,0.186748,0.004000
0.039677,0.045162,0.186748,0.181959,0.005000
0.045162,0.040796,0.181959,0.177171,0.004000
0.040796,0.039543,0.177171,0.186748,0.004000
0.039543,0.039436,0.186748,0.177171,0.004000
0.039436,0.043097,0.177171,0.181959,0.005000
0.043097,0.040819,0.181959,0.174777,0.004000
0.040819,0.039296,0.174777,0.167594,0.004000
0.039296,0.042486,0.167594,0.167594,0.005000
0.042486,0.038376,0.167594,0.174777,0.004000
0.038376,0.037773,0.174777,0.174777,0.004000
0.037773,0.042225,0.174777,0.169988,0.005000
0.042225,0.038544,0.169988,0.177171,0.004000
0.038544,0.037373,0.177171,0.184354,0.004000
0.037373,0.038459,0.184354,0.179565,0.004000
0.038459,0.043091,0.179565,0.179565,0.005000
0.043091,0.040562,0.179565,0.181959,0.004000
0.040562,0.039265,0.181959,0.181959,0.004000
0.039265,0.043678,0.181959,0.179565,0.005000
0.043678,0.040047,0.179565,0.169988,0.004000
0.040047,0.037819,0.169988,0.167594,0.004000
0.037819,0.041284,0.167594,0.172383,0.005000
0.041284,0.038486,0.172383,0.179565,0.004000
0.038486,0.038319,0.179565,0.184354,0.004000
0.038319,0.038774,0.184354,0.181959,0.004000
0.038774,0.043514,0.181959,0.177171,0.005000
0.043514,0.039738,0.177171,0.174777,0.004000
0.039738,0.038226,0.174777,0.174777,0.004000
0.038226,0.042376,0.174777,0.177171,0.005000
0.042376,0.039359,0.177171,0.177171,0.004000
0.039359,0.038355,0.177171,0.174777,0.004000
0.038355,0.037766,0.174777,0.172383,0.004000
0.037766,0.041904,0.172383,0.172383,0.005000
0.041904,0.038692,0.172383,0.177171,0.004000
0.038692,0.038133,0.177171,0.184354,0.004000
0.038133,0.043620,0.184354,0.184354,0.005000
0.043620,0.039827,0.184354,0.184354,0.004000
0.039827,0.038566,0.184354,0.186748,0.004000
0.038566,0.044082,0.186748,0.181959,0.005000
0.044082,0.040437,0.181959,0.177171,0.004000
0.040437,0.038713,0.177171,0.184354,0.004000
0.038713,0.039615,0.184354,0.186748,0.004000
0.039615,0.044431,0.186748,0.184354,0.005000
0.044431,0.040808,0.184354,0.186748,0.004000
0.040808,0.039147,0.186748,0.179565,0.004000
0.039147,0.043320,0.179565,0.177171,0.005000
0.043320,0.038963,0.177171,0.169988,0.004000
0.038963,0.037458,0.169988,0.172383,0.004000
0.037458,0.041802,0.172383,0.174777,0.005000
0.041802,0.038913,0.174777,0.177171,0.004000
0.038913,0.038206,0.177171,0.174777,0.004000
0.038206,0.037716,0.174777,0.179565,0.004000
0.037716,0.042844,0.179565,0.184354,0.005000
0.042844,0.040279,0.184354,0.179565,0.004000
0.040279,0.038916,0.179565,0.181959,0.004000
0.038916,0.043561,0.181959,0.181959,0.005000
0.043561,0.040263,0.181959,0.184354,0.004000
0.040263,0.039421,0.184354,0.181959,0.004000
0.039421,0.043019,0.181959,0.177171,0.005000
0.043019,0.039573,0.177171,0.174777,0.004000
0.039573,0.038171,0.174777,0.174777,0.004000
0.038171,0.037705,0.174777,0.181959,0.004000
0.037705,0.043158,0.181959,0.181959,0.005000
0.043158,0.040129,0.181959,0.179565,0.004000
0.040129,0.038866,0.179565,0.179565,0.004000
0.038866,0.043226,0.179565,0.181959,0.005000
0.043226,0.040152,0.181959,0.174777,0.004000
0.040152,0.038364,0.174777,0.181959,0.004000
0.038364,0.038534,0.181959,0.179565,0.004000
0.038534,0.043116,0.179565,0.177171,0.005000
0.043116,0.039605,0.177171,0.174777,0.004000
0.039605,0.038182,0.174777,0.172383,0.004000
0.038182,0.041332,0.172383,0.179565,0.005000
0.041332,0.038556,0.179565,0.181959,0.004000
0.038556,0.037888,0.181959,0.184354,0.004000
0.037888,0.043538,0.184354,0.177171,0.005000
0.043538,0.040456,0.177171,0.179565,0.004000
0.040456,0.038975,0.179565,0.177171,0.004000
0.038975,0.038227,0.177171,0.174777,0.004000
0.038227,0.042376,0.174777,0.177171,0.005000
0.042376,0.039359,0.177171,0.186748,0.004000
0.039359,0.039375,0.186748,0.184354,0.004000
0.039375,0.044033,0.184354,0.184354,0.005000
0.044033,0.040675,0.184354,0.181959,0.004000
0.040675,0.039303,0.181959,0.184354,0.004000
0.039303,0.043299,0.184354,0.181959,0.005000
0.043299,0.040176,0.181959,0.179565,0.004000
0.040176,0.038882,0.179565,0.179565,0.004000
0.038882,0.038451,0.179565,0.174777,0.004000
0.038451,0.042451,0.174777,0.184354,0.005000
0.042451,0.039438,0.184354,0.179565,0.004000
0.039438,0.037926,0.179565,0.181959,0.004000
0.037926,0.042522,0.181959,0.177171,0.005000
0.042522,0.039407,0.177171,0.174777,0.004000
0.039407,0.038116,0.174777,0.174777,0.004000
0.038116,0.037686,0.174777,0.181959,0.004000
0.037686,0.043152,0.181959,0.184354,0.005000
0.043152,0.040382,0.184354,0.184354,0.004000
0.040382,0.039460,0.184354,0.181959,0.004000
0.039460,0.043743,0.181959,0.169988,0.005000
0.043743,0.038339,0.169988,0.181959,0.004000
0.038339,0.038525,0.181959,0.177171,0.004000
0.038525,0.042794,0.177171,0.169988,0.005000
0.042794,0.038733,0.169988,0.174777,0.004000
0.038733,0.037892,0.174777,0.169988,0.004000
0.037892,0.037102,0.169988,0.169988,0.004000
0.037102,0.041364,0.169988,0.174777,0.005000
0.041364,0.038767,0.174777,0.172383,0.004000
0.038767,0.037648,0.172383,0.167594,0.004000
0.037648,0.041227,0.167594,0.172383,0.005000
0.041227,0.038467,0.172383,0.167594,0.004000
0.038467,0.037038,0.167594,0.167594,0.004000
0.037038,0.041024,0.167594,0.167594,0.005000
0.041024,0.037889,0.167594,0.174777,0.004000
0.037889,0.037611,0.174777,0.177171,0.004000
0.037611,0.038483,0.177171,0.177171,0.004000
0.038483,0.042780,0.177171,0.177171,0.005000
0.042780,0.039493,0.177171,0.177171,0.004000
0.039493,0.038400,0.177171,0.179565,0.004000
0.038400,0.043781,0.179565,0.177171,0.005000
0.043781,0.039826,0.177171,0.184354,0.004000
0.039826,0.039275,0.184354,0.186748,0.004000
0.039275,0.044318,0.186748,0.179565,0.005000
0.044318,0.040260,0.179565,0.177171,0.004000
0.040260,0.038655,0.177171,0.172383,0.004000
0.038655,0.037611,0.172383,0.167594,0.004000
0.037611,0.041215,0.167594,0.172383,0.005000
0.041215,0.038463,0.172383,0.172383,0.004000
0.038463,0.037547,0.172383,0.179565,0.004000
0.037547,0.042787,0.179565,0.181959,0.005000
0.042787,0.040006,0.181959,0.174777,0.004000
0.040006,0.038315,0.174777,0.169988,0.004000
0.038315,0.037243,0.169988,0.167594,0.004000
0.037243,0.041092,0.167594,0.169988,0.005000
0.041092,0.038167,0.169988,0.172383,0.004000
0.038167,0.037448,0.172383,0.165200,0.004000
0.037448,0.040842,0.165200,0.167594,0.005000
0.040842,0.037829,0.167594,0.167594,0.004000
0.037829,0.036826,0.167594,0.169988,0.004000
0.036826,0.041272,0.169988,0.174777,0.005000
0.041272,0.038737,0.174777,0.174777,0.004000
0.038737,0.037893,0.174777,0.172383,0.004000
0.037893,0.036647,0.172383,0.172383,0.004000
0.036647,0.040822,0.172383,0.165200,0.005000
0.040822,0.036857,0.165200,0.172383,0.004000
0.036857,0.036302,0.172383,0.167594,0.004000
0.036302,0.040069,0.167594,0.167594,0.005000
0.040069,0.036861,0.167594,0.167594,0.004000
0.036861,0.036504,0.167594,0.174777,0.004000
0.036504,0.041803,0.174777,0.174777,0.005000
0.041803,0.038913,0.174777,0.177171,0.004000
0.038913,0.038206,0.177171,0.179565,0.004000
0.038206,0.038226,0.179565,0.179565,0.004000
0.038226,0.043013,0.179565,0.181959,0.005000
0.043013,0.039371,0.181959,0.174777,0.004000
0.039371,0.037394,0.174777,0.169988,0.004000
0.037394,0.041461,0.169988,0.172383,0.005000
0.041461,0.038545,0.172383,0.174777,0.004000
0.038545,0.037829,0.174777,0.177171,0.004000
0.037829,0.037846,0.177171,0.177171,0.004000
0.037846,0.042568,0.177171,0.172383,0.005000
0.042568,0.038913,0.172383,0.184354,0.004000
0.038913,0.038971,0.184354,0.181959,0.004000
0.038971,0.042870,0.181959,0.186748,0.005000
0.042870,0.040543,0.186748,0.184354,0.004000
0.040543,0.039514,0.184354,0.181959,0.004000
0.039514,0.043760,0.181959,0.177171,0.005000
0.043760,0.039820,0.177171,0.184354,0.004000
0.039820,0.038563,0.184354,0.181959,0.004000
0.038563,0.038600,0.181959,0.181959,0.004000
0.038600,0.043456,0.181959,0.181959,0.005000
0.043456,0.040228,0.181959,0.179565,0.004000
0.040228,0.038899,0.179565,0.172383,0.004000
0.038899,0.042281,0.172383,0.177171,0.005000
0.042281,0.040037,0.177171,0.177171,0.004000
0.040037,0.039291,0.177171,0.174777,0.004000
0.039291,0.043440,0.174777,0.172383,0.005000
0.043440,0.039203,0.172383,0.179565,0.004000
0.039203,0.038558,0.179565,0.179565,0.004000
0.038558,0.038343,0.179565,0.181959,0.004000
0.038343,0.043371,0.181959,0.177171,0.005000
0.043371,0.039690,0.177171,0.172383,0.004000
0.039690,0.037955,0.172383,0.169988,0.004000
0.037955,0.041648,0.169988,0.174777,0.005000
0.041648,0.038862,0.174777,0.177171,0.004000
0.038862,0.037479,0.177171,0.177171,0.004000
0.037479,0.042446,0.177171,0.184354,0.005000
0.042446,0.040147,0.184354,0.181959,0.004000
0.040147,0.039127,0.181959,0.177171,0.004000
0.039127,0.038278,0.177171,0.177171,0.004000
0.038278,0.042712,0.177171,0.177171,0.005000
0.042712,0.039471,0.177171,0.174777,0.004000
0.039471,0.037427,0.174777,0.181959,0.004000
0.037427,0.042356,0.181959,0.179565,0.005000
0.042356,0.038897,0.179565,0.181959,0.004000
0.038897,0.038711,0.181959,0.172383,0.004000
0.038711,0.037629,0.172383,0.174777,0.004000
0.037629,0.042177,0.174777,0.172383,0.005000
0.042177,0.038783,0.172383,0.174777,0.004000
0.038783,0.037908,0.174777,0.177171,0.004000
0.037908,0.042589,0.177171,0.174777,0.005000
0.042589,0.039885,0.174777,0.174777,0.004000
0.039885,0.038985,0.174777,0.172383,0.004000
0.038985,0.043020,0.172383,0.169988,0.005000
0.043020,0.038808,0.169988,0.174777,0.004000
0.038808,0.037917,0.174777,0.179565,0.004000
0.037917,0.037420,0.179565,0.181959,0.004000
0.037420,0.042353,0.181959,0.177171,0.005000
0.042353,0.039351,0.177171,0.177171,0.004000
0.039351,0.038352,0.177171,0.177171,0.004000
0.038352,0.042026,0.177171,0.172383,0.005000
0.042026,0.038733,0.172383,0.177171,0.004000
0.038733,0.038146,0.177171,0.179565,0.004000
0.038146,0.042987,0.179565,0.181959,0.005000
0.042987,0.040072,0.181959,0.177171,0.004000
0.040072,0.038592,0.177171,0.177171,0.004000
0.038592,0.038100,0.177171,0.169988,0.004000
0.038100,0.042406,0.169988,0.174777,0.005000
0.042406,0.039114,0.174777,0.165200,0.004000
0.039114,0.036999,0.165200,0.174777,0.004000
0.036999,0.041967,0.174777,0.177171,0.005000
0.041967,0.039223,0.177171,0.184354,0.004000
0.039223,0.039074,0.184354,0.179565,0.004000
0.039074,0.038515,0.179565,0.174777,0.004000
0.038515,0.042472,0.174777,0.169988,0.005000
0.042472,0.038626,0.169988,0.169988,0.004000
0.038626,0.037346,0.169988,0.174777,0.004000
0.037346,0.042083,0.174777,0.179565,0.005000
0.042083,0.039516,0.179565,0.172383,0.004000
0.039516,0.037897,0.172383,0.172383,0.004000
0.037897,0.041948,0.172383,0.169988,0.005000
0.041948,0.037741,0.169988,0.169988,0.004000
0.037741,0.036342,0.169988,0.177171,0.004000
0.036342,0.037351,0.177171,0.177171,0.004000
0.037351,0.042403,0.177171,0.186748,0.005000
0.042403,0.040388,0.186748,0.181959,0.004000
0.040388,0.039207,0.181959,0.181959,0.004000
0.039207,0.043658,0.181959,0.172383,0.005000
0.043658,0.039276,0.172383,0.172383,0.004000
0.039276,0.037817,0.172383,0.179565,0.004000
0.037817,0.042877,0.179565,0.177171,0.005000
0.042877,0.039526,0.177171,0.172383,0.004000
0.039526,0.037900,0.172383,0.174777,0.004000
0.037900,0.036904,0.174777,0.179565,0.004000
0.036904,0.042573,0.179565,0.177171,0.005000
0.042573,0.039425,0.177171,0.169988,0.004000
0.039425,0.037612,0.169988,0.167594,0.004000
0.037612,0.041215,0.167594,0.169988,0.005000
0.041215,0.038208,0.169988,0.174777,0.004000
0.038208,0.037717,0.174777,0.177171,0.004000
0.037717,0.042525,0.177171,0.179565,0.005000
0.042525,0.039663,0.179565,0.174777,0.004000
0.039663,0.038201,0.174777,0.179565,0.004000
0.038201,0.038225,0.179565,0.179565,0.004000
0.038225,0.042303,0.179565,0.189142,0.005000
0.042303,0.039899,0.189142,0.186748,0.004000
0.039899,0.039554,0.186748,0.184354,0.004000
0.039554,0.044093,0.184354,0.184354,0.005000
0.044093,0.040695,0.184354,0.177171,0.004000
