-89.924,-0.007,0.066,-9.811,0.005,0.011,0.000,-0.000,0.001
-89.924,-0.008,0.066,-9.810,0.003,0.013,-0.000,-0.001,0.000
-89.922,-0.010,0.066,-9.810,0.004,0.017,-0.001,-0.001,-0.000
-89.931,-0.016,0.066,-9.809,0.013,-0.001,-0.000,-0.000,0.001
-89.933,-0.015,0.066,-9.810,0.002,0.010,0.000,-0.001,0.000
-89.929,-0.015,0.067,-9.820,0.001,0.017,-0.001,0.000,-0.000
-89.932,-0.008,0.067,-9.817,-0.008,0.007,-0.001,0.000,0.000
-89.935,-0.004,0.067,-9.797,-0.005,0.008,-0.000,-0.000,0.000
-89.936,-0.007,0.067,-9.809,0.005,0.010,-0.000,-0.001,0.000
-89.943,-0.008,0.068,-9.811,0.004,0.001,-0.001,-0.000,0.000
-89.937,-0.013,0.068,-9.808,0.010,0.020,0.000,-0.001,0.000
-89.936,-0.020,0.068,-9.812,0.014,0.014,-0.001,-0.001,0.000
-89.940,-0.020,0.068,-9.810,0.003,0.005,-0.001,-0.001,0.000
-89.936,-0.018,0.069,-9.817,0.000,0.016,-0.001,0.000,0.001
-89.937,-0.019,0.069,-9.805,0.005,0.010,-0.001,-0.000,0.000
-89.934,-0.015,0.069,-9.817,-0.004,0.016,-0.000,-0.000,-0.000
-89.940,-0.013,0.070,-9.817,0.000,0.001,-0.001,0.000,0.000
-89.945,-0.013,0.070,-9.810,0.003,0.002,-0.000,-0.000,0.000
-89.939,-0.014,0.070,-9.814,0.003,0.018,-0.001,0.000,-0.001
-89.936,-0.010,0.070,-9.814,-0.004,0.016,0.000,-0.000,0.000
-89.935,-0.009,0.071,-9.804,0.000,0.012,-0.000,-0.000,-0.000
-89.933,-0.009,0.071,-9.807,0.001,0.016,-0.001,0.000,-0.001
-89.932,-0.011,0.072,-9.799,0.005,0.013,-0.001,0.000,0.000
-89.933,-0.013,0.072,-9.798,0.006,0.009,0.000,0.001,0.000
-89.930,-0.011,0.071,-9.800,-0.002,0.017,0.001,0.000,0.000
-89.930,-0.006,0.071,-9.808,-0.005,0.011,0.000,0.001,0.001
-89.927,-0.004,0.071,-9.814,-0.002,0.016,-0.000,-0.001,-0.000
-89.931,0.005,0.072,-9.801,-0.013,0.007,-0.001,0.000,-0.000
-89.932,0.010,0.072,-9.804,-0.010,0.011,0.000,-0.000,-0.001
-89.933,0.009,0.072,-9.812,0.000,0.010,-0.001,-0.000,0.001
-89.941,0.010,0.072,-9.813,-0.004,-0.001,-0.000,-0.001,0.000
-89.939,0.009,0.072,-9.820,0.001,0.012,0.000,0.000,0.001
-89.978,0.008,0.057,-9.795,0.000,-0.041,0.027,-0.015,0.000
-89.936,0.010,0.060,-9.834,-0.004,0.062,-0.005,0.008,0.001
-89.949,0.017,0.063,-9.801,-0.011,-0.004,-0.005,-0.007,0.001
-89.994,0.024,0.064,-9.806,-0.015,-0.054,-0.001,-0.007,0.000
-89.960,0.027,0.065,-9.809,-0.008,0.045,-0.001,0.009,-0.000
-89.978,0.023,0.066,-9.810,0.001,-0.020,-0.001,-0.004,-0.001
-89.967,0.026,0.065,-9.813,-0.009,0.025,0.000,-0.003,-0.000
-89.957,0.030,0.065,-9.801,-0.013,0.019,0.001,0.003,-0.001
-89.735,0.003,0.064,-9.679,0.037,0.375,0.002,-0.026,0.000
-89.754,0.011,0.063,-9.811,-0.014,0.003,0.001,0.010,0.000
-89.830,0.012,0.063,-9.825,-0.004,-0.084,-0.000,0.008,0.000
-89.793,0.008,0.063,-9.790,0.004,0.091,0.001,0.000,0.000
-89.818,0.004,0.063,-9.806,0.005,-0.003,0.000,-0.000,0.000
-89.851,0.004,0.063,-9.806,-0.001,-0.024,-0.001,-0.000,-0.001
-89.838,0.003,0.064,-9.799,0.001,0.044,-0.001,0.001,0.000
-89.853,0.006,0.064,-9.807,-0.006,0.002,-0.000,0.000,0.000
-89.849,0.003,0.064,-9.813,0.004,0.033,-0.000,-0.001,-0.000
-89.853,0.004,0.065,-9.808,-0.002,0.020,-0.001,-0.001,-0.000
-89.875,-0.001,0.065,-9.811,0.007,-0.008,-0.000,-0.000,-0.000
-89.875,0.000,0.065,-9.820,-0.001,0.020,0.000,0.001,0.001
-89.882,-0.002,0.065,-9.808,0.005,0.008,0.000,0.001,0.001
-89.883,-0.005,0.064,-9.810,0.004,0.019,0.001,0.001,-0.000
-89.875,-0.010,0.065,-9.808,0.009,0.032,-0.001,-0.000,-0.000
-89.885,-0.012,0.065,-9.805,0.004,0.006,0.000,0.000,-0.001
-89.885,-0.014,0.065,-9.798,0.005,0.020,-0.001,-0.000,-0.000
-89.886,-0.019,0.066,-9.812,0.011,0.017,-0.001,0.000,-0.000
-89.896,-0.018,0.066,-9.812,0.001,0.004,0.000,0.000,-0.000
-89.891,-0.012,0.065,-9.801,-0.007,0.027,0.000,0.000,0.001
-89.893,-0.008,0.066,-9.805,-0.003,0.014,-0.000,0.000,0.000
-89.893,-0.009,0.066,-9.802,0.003,0.019,-0.001,0.000,0.000
-89.898,-0.014,0.066,-9.796,0.009,0.008,-0.000,0.000,-0.000
-89.908,-0.007,0.066,-9.806,-0.008,0.004,0.001,-0.001,0.001
-89.899,-0.009,0.065,-9.807,0.005,0.031,0.001,-0.002,0.000
-89.901,-0.012,0.064,-9.808,0.006,0.018,0.002,-0.004,-0.000
-89.907,-0.008,0.062,-9.812,-0.004,0.014,0.004,-0.007,-0.001
-89.898,-0.010,0.060,-9.805,0.003,0.035,0.003,-0.006,-0.000
-89.903,-0.009,0.058,-9.804,0.001,0.014,0.003,-0.005,-0.000
-89.897,-0.015,0.057,-9.816,0.011,0.029,0.002,-0.003,0.001
-89.891,-0.022,0.056,-9.812,0.014,0.027,0.000,0.001,0.000
-89.884,-0.027,0.057,-9.801,0.011,0.028,-0.001,0.002,-0.000
-89.883,-0.029,0.058,-9.808,0.007,0.018,-0.003,0.004,-0.001
-89.897,-0.020,0.059,-9.806,-0.009,-0.004,-0.001,0.002,-0.001
-89.897,-0.015,0.059,-9.811,-0.005,0.017,0.000,0.000,-0.001
-89.902,-0.017,0.059,-9.802,0.005,0.011,0.000,0.000,0.000
-89.905,-0.017,0.058,-9.812,0.004,0.012,0.001,-0.001,0.000
-89.904,-0.019,0.057,-9.817,0.006,0.020,0.001,-0.002,0.000
-89.911,-0.016,0.055,-9.811,-0.001,0.010,0.002,-0.004,0.001
-89.907,-0.016,0.054,-9.812,0.004,0.028,0.003,-0.005,0.000
-89.908,-0.023,0.052,-9.801,0.014,0.017,0.003,-0.004,0.000
-89.924,-0.020,0.050,-9.805,-0.001,-0.005,0.004,-0.004,0.001
-89.921,-0.020,0.047,-9.809,0.004,0.025,0.004,-0.006,0.000
-89.926,-0.018,0.045,-9.801,-0.001,0.013,0.005,-0.009,0.000
-89.940,-0.017,0.039,-9.817,0.001,0.006,0.009,-0.014,-0.000
-89.961,-0.013,0.031,-9.810,-0.003,0.001,0.013,-0.024,0.000
Keep still!Calibrate Gyro&Accel!
