-92.374,-0.008,-0.066,-9.811,0.001,-0.409,0.003,-0.002,-0.000
-92.375,-0.014,-0.069,-9.809,0.009,-0.406,0.004,-0.002,0.001
-92.367,-0.013,-0.071,-9.816,0.002,-0.397,0.003,-0.000,0.000
-92.358,-0.013,-0.073,-9.815,0.002,-0.395,0.003,0.001,0.000
-92.354,-0.010,-0.075,-9.812,-0.003,-0.397,0.002,0.001,-0.000
-92.350,-0.006,-0.077,-9.816,-0.004,-0.399,0.003,0.001,0.000
-92.347,-0.007,-0.079,-9.819,0.002,-0.400,0.003,0.001,-0.000
-92.350,-0.006,-0.081,-9.817,-0.001,-0.409,0.003,0.001,0.000
-92.352,-0.003,-0.082,-9.814,-0.002,-0.405,0.002,0.000,0.000
-92.356,-0.012,-0.085,-9.811,0.012,-0.405,0.004,-0.003,-0.000
-92.359,-0.015,-0.089,-9.821,0.006,-0.405,0.005,-0.003,0.000
-92.365,-0.020,-0.092,-9.820,0.011,-0.410,0.005,-0.004,0.000
-92.365,-0.023,-0.096,-9.812,0.007,-0.400,0.006,-0.005,0.000
-92.364,-0.017,-0.099,-9.808,-0.005,-0.400,0.005,-0.003,0.000
-92.356,-0.014,-0.102,-9.810,-0.002,-0.394,0.004,-0.001,-0.001
-92.355,-0.010,-0.104,-9.808,-0.004,-0.403,0.003,0.000,-0.001
-92.359,-0.015,-0.106,-9.815,0.007,-0.409,0.003,0.000,0.000
-92.359,-0.013,-0.109,-9.816,0.000,-0.403,0.003,-0.001,0.000
-92.367,-0.006,-0.112,-9.816,-0.007,-0.413,0.004,-0.002,0.000
-92.369,-0.005,-0.115,-9.813,0.000,-0.406,0.005,-0.004,0.001
-92.369,-0.005,-0.118,-9.814,0.001,-0.403,0.004,-0.004,0.001
-92.370,-0.012,-0.121,-9.817,0.009,-0.405,0.003,-0.002,-0.000
-92.370,-0.010,-0.122,-9.799,0.000,-0.405,0.002,0.000,-0.000
-92.365,-0.017,-0.124,-9.804,0.011,-0.400,0.003,0.000,-0.000
-92.363,-0.020,-0.127,-9.819,0.007,-0.402,0.003,0.000,-0.000
