-88.541,-0.036,0.657,-9.809,0.007,0.246,-0.000,0.001,0.001
-88.542,-0.031,0.657,-9.814,-0.001,0.248,0.000,0.000,0.001
-88.542,-0.028,0.657,-9.826,0.001,0.250,0.001,0.001,-0.001
-88.540,-0.023,0.656,-9.812,-0.002,0.252,0.000,0.001,0.001
-88.536,-0.015,0.656,-9.813,-0.010,0.257,0.000,0.000,0.000
-88.532,-0.019,0.656,-9.825,0.008,0.256,0.000,0.001,-0.000
-88.531,-0.015,0.656,-9.815,-0.003,0.253,-0.000,0.001,-0.000
-88.531,-0.002,0.656,-9.814,-0.017,0.251,-0.000,0.001,0.001
-88.532,-0.002,0.656,-9.809,0.001,0.250,0.001,0.000,0.000
-88.534,-0.003,0.655,-9.811,0.002,0.248,0.001,0.000,0.001
-88.531,-0.010,0.655,-9.805,0.013,0.255,0.000,0.000,0.000
-88.532,-0.014,0.655,-9.817,0.007,0.250,0.000,0.000,0.000
-88.530,-0.011,0.654,-9.802,-0.002,0.254,0.001,0.001,-0.000
-88.529,-0.011,0.654,-9.807,0.002,0.254,0.000,0.000,0.000
-88.530,-0.009,0.654,-9.823,-0.001,0.250,0.001,0.001,0.001
-88.530,-0.001,0.653,-9.812,-0.012,0.251,0.001,-0.000,0.001
-88.533,-0.002,0.653,-9.811,0.003,0.247,0.000,0.001,0.001
-88.534,-0.008,0.652,-9.811,0.011,0.248,0.001,0.001,0.001
-88.535,-0.007,0.652,-9.823,0.000,0.250,0.000,0.000,0.001
-88.534,-0.006,0.652,-9.805,0.000,0.252,-0.000,0.001,0.001
-88.532,-0.005,0.652,-9.811,0.001,0.254,0.000,0.000,0.000
-88.530,-0.003,0.652,-9.813,-0.002,0.253,0.000,0.001,0.000
-88.529,-0.005,0.651,-9.805,0.004,0.254,0.001,0.001,-0.001
-88.531,-0.007,0.651,-9.808,0.004,0.248,0.000,0.000,-0.000
-88.533,-0.010,0.651,-9.815,0.005,0.248,0.000,0.001,-0.000
-88.533,-0.013,0.651,-9.814,0.007,0.250,0.001,0.001,-0.000
-88.530,-0.010,0.650,-9.811,-0.002,0.254,0.001,0.001,0.000
-88.530,-0.010,0.650,-9.814,0.001,0.251,0.000,0.001,0.000
-88.525,-0.014,0.650,-9.814,0.009,0.260,0.001,0.001,-0.000
-88.526,-0.019,0.650,-9.808,0.010,0.250,0.000,0.000,0.000
-88.528,-0.018,0.650,-9.807,0.002,0.250,-0.000,0.000,0.000
-88.528,-0.017,0.650,-9.817,0.002,0.251,0.000,0.001,0.000
-88.529,-0.018,0.649,-9.819,0.005,0.251,0.000,-0.000,0.000
-88.531,-0.013,0.649,-9.808,-0.007,0.248,0.002,-0.000,0.000
-88.520,-0.009,0.644,-9.819,-0.003,0.277,0.007,-0.007,0.001
-88.518,-0.005,0.633,-9.814,-0.004,0.278,0.018,-0.022,0.001
-88.532,-0.006,0.620,-9.798,0.005,0.259,0.022,-0.030,0.001
-88.551,-0.008,0.609,-9.804,0.005,0.244,0.018,-0.023,0.001
-88.562,-0.015,0.603,-9.806,0.013,0.241,0.009,-0.011,0.000
-88.563,-0.015,0.602,-9.813,0.005,0.247,0.003,-0.002,0.001
-88.557,-0.008,0.600,-9.820,-0.008,0.255,0.002,-0.000,0.001
-88.543,-0.000,0.599,-9.823,-0.010,0.270,0.002,-0.001,-0.000
-88.535,0.005,0.598,-9.809,-0.009,0.264,0.002,-0.001,-0.000
-88.523,0.005,0.597,-9.804,0.001,0.270,0.001,-0.001,0.001
-88.519,-0.000,0.596,-9.809,0.008,0.260,0.002,-0.001,0.001
-88.513,0.001,0.595,-9.812,-0.001,0.265,0.002,-0.001,0.000
-88.510,0.001,0.593,-9.813,0.000,0.261,0.002,-0.002,0.001
-88.514,0.003,0.591,-9.806,-0.002,0.253,0.004,-0.004,0.001
-88.514,0.004,0.589,-9.819,-0.001,0.259,0.004,-0.005,0.001
-88.503,0.000,0.587,-9.807,0.005,0.275,0.004,-0.003,0.001
-88.499,-0.001,0.584,-9.807,0.002,0.268,0.005,-0.004,-0.000
-88.497,-0.002,0.581,-9.812,0.002,0.265,0.004,-0.005,-0.000
-88.495,-0.009,0.579,-9.811,0.010,0.263,0.003,-0.003,-0.001
-88.494,-0.014,0.577,-9.806,0.010,0.263,0.004,-0.003,0.000
-88.497,-0.023,0.574,-9.811,0.018,0.256,0.004,-0.004,-0.000
-88.495,-0.022,0.571,-9.804,0.002,0.265,0.005,-0.005,-0.000
-88.490,-0.018,0.566,-9.811,-0.002,0.275,0.008,-0.009,-0.000
-88.485,-0.017,0.559,-9.823,0.003,0.278,0.011,-0.011,0.001
-88.486,-0.017,0.553,-9.798,0.004,0.269,0.011,-0.012,0.001
-88.490,-0.016,0.547,-9.816,0.002,0.263,0.009,-0.010,0.000
-88.490,-0.013,0.543,-9.820,-0.002,0.265,0.007,-0.006,0.001
-88.488,-0.016,0.541,-9.802,0.009,0.265,0.004,-0.004,0.001
-88.482,-0.021,0.538,-9.801,0.011,0.272,0.004,-0.004,0.001
-88.478,-0.024,0.536,-9.814,0.011,0.269,0.003,-0.002,0.001
-88.475,-0.025,0.535,-9.809,0.006,0.268,0.002,-0.001,0.000
-88.473,-0.020,0.534,-9.803,-0.004,0.266,0.001,-0.002,0.000
-88.465,-0.020,0.534,-9.811,0.002,0.276,0.001,-0.001,0.000
-88.460,-0.017,0.533,-9.807,0.001,0.272,0.000,-0.001,0.001
-88.446,-0.024,0.533,-9.798,0.014,0.286,0.001,-0.001,-0.000
-88.443,-0.023,0.532,-9.816,0.001,0.272,0.002,-0.001,-0.001
-88.443,-0.023,0.530,-9.810,0.004,0.268,0.002,-0.001,-0.000
-88.444,-0.021,0.529,-9.813,0.002,0.266,0.003,-0.001,0.000
-88.443,-0.021,0.528,-9.812,0.004,0.269,0.002,-0.001,0.000
-88.443,-0.024,0.526,-9.805,0.008,0.266,0.002,-0.000,0.000
-88.438,-0.021,0.525,-9.808,0.000,0.275,0.002,-0.000,0.000
-88.437,-0.016,0.524,-9.808,-0.004,0.269,0.002,-0.001,0.000
-88.435,-0.013,0.522,-9.814,-0.002,0.274,0.003,-0.002,0.000
-88.438,-0.012,0.521,-9.816,0.001,0.265,0.002,-0.001,0.000
-88.437,-0.013,0.519,-9.814,0.004,0.271,0.002,-0.001,0.001
-88.437,-0.010,0.518,-9.811,-0.001,0.268,0.002,-0.001,0.001
-88.436,-0.004,0.517,-9.816,-0.007,0.271,0.002,-0.001,0.001
-88.431,-0.004,0.516,-9.804,0.001,0.277,0.002,-0.001,0.000
-88.433,-0.001,0.515,-9.809,-0.004,0.266,0.001,-0.001,-0.000
-88.434,-0.011,0.514,-9.807,0.015,0.268,0.001,-0.001,-0.000
-88.430,-0.010,0.514,-9.813,0.001,0.274,0.001,0.000,0.000
-88.427,-0.006,0.513,-9.813,-0.005,0.274,0.001,0.000,0.000
-88.425,-0.007,0.512,-9.813,0.002,0.274,0.001,-0.001,0.000
-88.422,-0.007,0.512,-9.808,0.002,0.275,0.001,0.000,0.000
-88.418,-0.007,0.511,-9.810,0.002,0.275,0.001,0.001,0.001
-88.422,-0.004,0.511,-9.809,-0.004,0.265,0.000,-0.000,0.001
-88.423,-0.004,0.511,-9.811,0.002,0.268,0.000,-0.000,0.001
-88.426,-0.005,0.510,-9.818,0.002,0.266,0.001,-0.000,0.001
-88.427,-0.009,0.510,-9.814,0.007,0.269,0.001,-0.000,-0.000
-88.428,-0.009,0.509,-9.815,0.002,0.269,0.001,-0.001,0.000
-88.425,-0.006,0.508,-9.806,-0.003,0.274,0.001,0.000,0.000
-88.418,-0.011,0.508,-9.815,0.010,0.279,0.001,0.001,-0.000
-88.413,-0.012,0.508,-9.819,0.004,0.279,0.000,0.001,0.000
-88.410,-0.016,0.508,-9.810,0.008,0.275,0.001,0.001,0.000
-88.410,-0.017,0.507,-9.813,0.005,0.273,0.001,-0.001,-0.000
-88.409,-0.012,0.507,-9.810,-0.006,0.275,0.001,-0.001,0.000
-88.401,-0.007,0.506,-9.811,-0.005,0.284,0.001,0.001,0.000
-88.397,-0.011,0.506,-9.810,0.008,0.281,0.001,0.000,0.001
-88.395,-0.011,0.506,-9.813,0.002,0.277,0.000,0.001,-0.000
-88.394,-0.011,0.505,-9.816,0.002,0.276,0.000,0.000,0.000
-88.397,-0.023,0.505,-9.812,0.020,0.270,0.001,0.001,-0.001
-88.399,-0.030,0.505,-9.826,0.016,0.272,0.000,0.001,0.000
-88.397,-0.034,0.504,-9.816,0.011,0.278,0.001,-0.000,0.001
-88.401,-0.032,0.504,-9.808,0.004,0.268,0.001,-0.000,0.000
-88.400,-0.033,0.504,-9.818,0.008,0.275,0.000,-0.000,0.001
-88.403,-0.035,0.504,-9.816,0.008,0.269,-0.001,0.001,-0.001
