-88.937,-0.069,-2.884,-9.810,0.013,0.171,0.003,0.003,-0.001
-88.947,-0.069,-2.886,-9.810,0.011,0.163,0.003,0.003,0.000
-88.938,-0.070,-2.888,-9.801,0.015,0.191,0.003,0.003,0.000
-88.933,-0.072,-2.890,-9.812,0.015,0.187,0.004,0.003,0.001
-88.929,-0.066,-2.892,-9.813,0.004,0.186,0.003,0.003,0.001
-88.942,-0.063,-2.894,-9.808,0.007,0.160,0.003,0.003,-0.000
-88.938,-0.064,-2.896,-9.808,0.011,0.184,0.003,0.003,-0.000
-88.939,-0.064,-2.898,-9.806,0.011,0.177,0.002,0.003,-0.000
-88.944,-0.063,-2.899,-9.815,0.010,0.171,0.003,0.003,0.001
-88.947,-0.061,-2.901,-9.803,0.008,0.173,0.003,0.003,0.000
-88.952,-0.062,-2.903,-9.807,0.011,0.170,0.003,0.003,-0.000
-88.941,-0.067,-2.905,-9.805,0.017,0.193,0.003,0.003,-0.001
-88.938,-0.070,-2.907,-9.807,0.017,0.184,0.003,0.002,-0.001
-88.945,-0.073,-2.910,-9.812,0.016,0.168,0.004,0.003,-0.001
-88.946,-0.071,-2.912,-9.808,0.010,0.178,0.004,0.002,0.000
-88.944,-0.067,-2.913,-9.808,0.006,0.181,0.003,0.002,0.000
-88.931,-0.061,-2.915,-9.817,0.002,0.198,0.003,0.003,0.000
-88.935,-0.063,-2.917,-9.810,0.013,0.175,0.003,0.003,-0.000
-88.938,-0.062,-2.919,-9.806,0.010,0.174,0.003,0.003,-0.000
-88.947,-0.066,-2.921,-9.807,0.017,0.164,0.003,0.004,0.000
-88.950,-0.065,-2.923,-9.801,0.010,0.174,0.003,0.003,0.000
-88.944,-0.066,-2.925,-9.798,0.013,0.186,0.003,0.003,-0.000
-88.948,-0.067,-2.927,-9.812,0.013,0.172,0.004,0.003,0.000
-88.950,-0.061,-2.929,-9.811,0.002,0.173,0.004,0.003,0.001
-88.952,-0.058,-2.931,-9.801,0.006,0.174,0.003,0.004,0.000
-88.954,-0.061,-2.933,-9.810,0.015,0.173,0.003,0.003,0.000
-88.949,-0.062,-2.935,-9.803,0.011,0.185,0.004,0.003,-0.001
-88.948,-0.055,-2.937,-9.810,-0.001,0.178,0.004,0.003,-0.000
-88.952,-0.048,-2.939,-9.817,-0.001,0.171,0.003,0.003,-0.000
-88.956,-0.047,-2.942,-9.819,0.006,0.172,0.004,0.003,-0.000
-88.948,-0.048,-2.944,-9.817,0.011,0.187,0.004,0.004,0.000
-88.944,-0.048,-2.947,-9.819,0.008,0.184,0.004,0.003,0.000
-88.942,-0.048,-2.949,-9.808,0.008,0.181,0.003,0.003,-0.000
-88.947,-0.047,-2.951,-9.812,0.007,0.171,0.003,0.003,0.001
-88.952,-0.050,-2.952,-9.802,0.013,0.168,0.003,0.003,-0.000
-88.956,-0.046,-2.954,-9.807,0.002,0.171,0.003,0.003,0.000
-88.952,-0.050,-2.956,-9.813,0.015,0.181,0.003,0.003,0.000
-88.953,-0.054,-2.957,-9.807,0.016,0.176,0.003,0.003,0.001
-88.956,-0.055,-2.959,-9.810,0.010,0.173,0.002,0.002,0.001
-88.957,-0.058,-2.961,-9.799,0.015,0.174,0.003,0.003,-0.000
-88.960,-0.051,-2.963,-9.799,-0.001,0.171,0.003,0.003,-0.000
-88.965,-0.047,-2.965,-9.804,0.002,0.168,0.003,0.003,0.000
-88.960,-0.049,-2.967,-9.811,0.011,0.181,0.004,0.003,0.000
-88.959,-0.050,-2.969,-9.804,0.011,0.176,0.004,0.004,0.000
-88.954,-0.053,-2.971,-9.806,0.013,0.183,0.003,0.003,-0.000
-88.951,-0.053,-2.973,-9.809,0.010,0.181,0.003,0.003,0.001
-88.949,-0.050,-2.975,-9.808,0.004,0.180,0.003,0.003,-0.001
-88.953,-0.052,-2.978,-9.801,0.012,0.172,0.004,0.002,-0.001
-88.954,-0.052,-2.980,-9.802,0.008,0.174,0.003,0.003,0.000
-88.947,-0.047,-2.981,-9.792,0.001,0.187,0.002,0.003,0.000
-88.940,-0.048,-2.983,-9.810,0.009,0.188,0.003,0.003,-0.001
-88.943,-0.049,-2.985,-9.809,0.009,0.173,0.003,0.003,-0.001
-88.947,-0.049,-2.987,-9.808,0.008,0.171,0.003,0.003,-0.000
-88.952,-0.056,-2.988,-9.805,0.018,0.170,0.003,0.003,-0.001
-88.949,-0.057,-2.991,-9.813,0.011,0.180,0.004,0.004,-0.000
-88.946,-0.054,-2.993,-9.815,0.007,0.183,0.004,0.003,0.000
-88.948,-0.055,-2.995,-9.808,0.010,0.175,0.004,0.003,0.000
-88.949,-0.049,-2.998,-9.805,0.001,0.175,0.003,0.003,-0.000
-88.947,-0.052,-2.999,-9.810,0.013,0.179,0.003,0.004,0.000
-88.946,-0.053,-3.001,-9.808,0.010,0.179,0.003,0.003,-0.000
-88.947,-0.056,-3.003,-9.819,0.014,0.177,0.003,0.003,-0.001
-88.938,-0.052,-3.005,-9.811,0.002,0.191,0.003,0.003,0.000
-88.934,-0.052,-3.007,-9.811,0.010,0.184,0.003,0.003,0.000
-88.939,-0.055,-3.010,-9.819,0.014,0.172,0.004,0.003,-0.000
-88.942,-0.055,-3.011,-9.819,0.010,0.174,0.003,0.003,0.000
-88.946,-0.050,-3.014,-9.802,0.002,0.172,0.004,0.003,0.000
-88.948,-0.047,-3.016,-9.810,0.005,0.177,0.003,0.002,0.001
-88.939,-0.047,-3.017,-9.803,0.007,0.192,0.002,0.002,-0.000
-88.943,-0.046,-3.019,-9.801,0.007,0.174,0.003,0.002,0.000
-88.950,-0.039,-3.021,-9.799,-0.004,0.166,0.003,0.003,-0.001
-88.947,-0.037,-3.023,-9.812,0.004,0.181,0.003,0.003,0.000
-88.941,-0.037,-3.024,-9.806,0.006,0.187,0.003,0.003,0.000
-88.935,-0.043,-3.026,-9.814,0.017,0.189,0.003,0.002,0.001
-88.936,-0.046,-3.029,-9.805,0.012,0.178,0.004,0.003,0.000
-88.945,-0.045,-3.031,-9.811,0.005,0.165,0.003,0.003,-0.001
-88.945,-0.047,-3.033,-9.801,0.012,0.176,0.003,0.003,0.000
-88.943,-0.055,-3.035,-9.801,0.020,0.181,0.004,0.003,0.000
-88.941,-0.055,-3.037,-9.805,0.010,0.181,0.004,0.002,0.000
-88.944,-0.049,-3.040,-9.806,0.001,0.173,0.004,0.003,0.001
-88.946,-0.046,-3.042,-9.805,0.004,0.175,0.003,0.003,0.001
-88.945,-0.043,-3.044,-9.801,0.004,0.180,0.004,0.002,0.001
-88.940,-0.043,-3.046,-9.807,0.008,0.186,0.003,0.003,0.000
-88.936,-0.047,-3.048,-9.808,0.014,0.184,0.003,0.003,0.000
-88.941,-0.046,-3.050,-9.811,0.007,0.172,0.003,0.003,0.000
-88.953,-0.047,-3.051,-9.807,0.009,0.159,0.002,0.004,0.000
-88.958,-0.048,-3.053,-9.817,0.010,0.168,0.003,0.003,0.000
-88.959,-0.047,-3.055,-9.803,0.006,0.174,0.004,0.003,-0.001
-88.944,-0.048,-3.057,-9.804,0.009,0.199,0.003,0.003,-0.000
-88.934,-0.052,-3.060,-9.802,0.015,0.193,0.004,0.003,-0.001
-88.944,-0.055,-3.062,-9.805,0.013,0.163,0.004,0.003,0.000
-88.958,-0.059,-3.064,-9.811,0.016,0.157,0.003,0.003,0.000
-88.962,-0.061,-3.066,-9.816,0.014,0.170,0.003,0.002,0.000
-88.955,-0.059,-3.068,-9.813,0.007,0.186,0.003,0.003,0.000
-88.943,-0.052,-3.070,-9.807,-0.001,0.194,0.004,0.004,0.000
-88.935,-0.057,-3.073,-9.816,0.017,0.190,0.004,0.003,0.000
-88.936,-0.055,-3.075,-9.813,0.007,0.178,0.003,0.003,-0.001
-88.947,-0.054,-3.076,-9.809,0.007,0.161,0.003,0.003,-0.001
-88.944,-0.058,-3.078,-9.814,0.016,0.181,0.003,0.003,-0.001
-88.944,-0.055,-3.080,-9.814,0.004,0.178,0.003,0.003,-0.001
-88.940,-0.057,-3.082,-9.816,0.013,0.186,0.003,0.003,-0.000
-88.943,-0.059,-3.084,-9.814,0.014,0.173,0.003,0.003,-0.000
-88.947,-0.056,-3.086,-9.813,0.005,0.173,0.003,0.003,0.000
-88.979,-0.054,-3.088,-9.819,0.007,0.128,0.003,0.002,-0.000
-88.958,-0.055,-3.090,-9.807,0.010,0.205,0.003,0.002,-0.001
-88.950,-0.055,-3.092,-9.818,0.009,0.189,0.003,0.003,-0.000
-88.936,-0.061,-3.094,-9.815,0.019,0.198,0.003,0.004,-0.001
-88.952,-0.064,-3.096,-9.819,0.014,0.153,0.004,0.004,-0.001
-88.958,-0.067,-3.098,-9.814,0.016,0.168,0.004,0.003,-0.000
-88.960,-0.068,-3.101,-9.803,0.014,0.172,0.004,0.003,0.000
-88.953,-0.066,-3.104,-9.809,0.008,0.187,0.004,0.003,-0.000
-88.925,-0.069,-3.106,-9.807,0.017,0.219,0.004,0.003,0.001
-88.921,-0.073,-3.108,-9.804,0.019,0.189,0.003,0.002,0.000
-88.933,-0.073,-3.110,-9.803,0.014,0.165,0.003,0.003,0.001
-88.942,-0.073,-3.112,-9.804,0.012,0.166,0.003,0.002,-0.001
-88.944,-0.070,-3.114,-9.801,0.008,0.175,0.003,0.002,0.000
-88.939,-0.070,-3.116,-9.808,0.011,0.186,0.003,0.003,-0.000
-88.938,-0.066,-3.117,-9.805,0.007,0.181,0.003,0.003,0.000
-88.945,-0.060,-3.119,-9.800,0.001,0.165,0.003,0.003,-0.000
-88.958,-0.059,-3.121,-9.798,0.008,0.158,0.003,0.003,0.000
-88.972,-0.059,-3.123,-9.797,0.011,0.154,0.004,0.003,0.000
-88.977,-0.061,-3.125,-9.809,0.013,0.166,0.003,0.003,-0.000
-88.972,-0.065,-3.128,-9.810,0.016,0.179,0.004,0.004,-0.001
-88.972,-0.064,-3.130,-9.807,0.010,0.172,0.004,0.004,0.000
-88.962,-0.062,-3.133,-9.814,0.008,0.189,0.004,0.004,-0.001
-88.966,-0.055,-3.135,-9.807,-0.001,0.169,0.003,0.003,0.000
-88.961,-0.055,-3.137,-9.803,0.010,0.181,0.003,0.003,0.000
-88.955,-0.056,-3.139,-9.795,0.012,0.183,0.004,0.004,0.001
-88.960,-0.055,-3.141,-9.808,0.008,0.168,0.003,0.004,0.000
-88.966,-0.050,-3.143,-9.800,0.001,0.164,0.003,0.003,-0.000
-88.981,-0.047,-3.146,-9.816,0.004,0.149,0.004,0.003,-0.000
-88.976,-0.047,-3.148,-9.813,0.007,0.178,0.004,0.003,-0.001
-88.965,-0.049,-3.150,-9.798,0.011,0.190,0.004,0.003,0.000
-88.953,-0.046,-3.153,-9.811,0.004,0.192,0.004,0.003,0.000
-88.967,-0.042,-3.155,-9.807,0.002,0.154,0.004,0.004,0.000
-88.987,-0.045,-3.159,-9.814,0.012,0.142,0.005,0.003,0.000
-89.000,-0.042,-3.162,-9.808,0.002,0.147,0.005,0.004,-0.000
-88.990,-0.041,-3.165,-9.814,0.007,0.184,0.005,0.003,0.000
-88.965,-0.044,-3.167,-9.817,0.010,0.209,0.004,0.004,-0.000
-88.926,-0.045,-3.170,-9.804,0.010,0.234,0.004,0.004,0.000
-88.889,-0.044,-3.172,-9.814,0.007,0.238,0.004,0.003,0.000
-88.901,-0.039,-3.174,-9.811,-0.001,0.168,0.003,0.003,0.000
-88.942,-0.035,-3.176,-9.810,0.001,0.120,0.003,0.004,0.001
-88.976,-0.032,-3.179,-9.803,0.002,0.124,0.005,0.004,0.000
-88.967,-0.038,-3.182,-9.792,0.015,0.186,0.005,0.004,0.000
-88.926,-0.046,-3.185,-9.806,0.019,0.236,0.004,0.004,0.000
-88.889,-0.050,-3.186,-9.810,0.014,0.238,0.003,0.004,0.000
-88.876,-0.055,-3.188,-9.818,0.019,0.209,0.002,0.003,0.000
-88.880,-0.061,-3.189,-9.800,0.019,0.184,0.003,0.002,-0.000
-88.882,-0.061,-3.191,-9.813,0.010,0.186,0.003,0.003,-0.001
-88.860,-0.060,-3.192,-9.810,0.008,0.226,0.001,0.001,-0.000
-88.821,-0.060,-3.193,-9.817,0.010,0.254,0.001,0.002,-0.000
-88.802,-0.063,-3.194,-9.814,0.014,0.230,0.001,0.002,-0.001
-88.825,-0.066,-3.194,-9.809,0.016,0.169,0.000,0.001,0.000
-88.881,-0.065,-3.194,-9.801,0.010,0.104,0.001,0.002,0.001
-88.927,-0.056,-3.195,-9.798,-0.003,0.118,0.002,0.003,0.001
-88.981,-0.049,-3.197,-9.802,0.000,0.097,0.003,0.002,0.001
-89.009,-0.055,-3.199,-9.799,0.019,0.129,0.003,0.002,0.001
