-1.625000	-1.312500	0.312500	0.003418	-0.056152	0.985840	0.214844	0.036133	-0.446289	0.113281
-1.312500	-0.625000	0.125000	0.015137	-0.028809	0.974121	0.212402	0.031250	-0.436035	0.117188
-1.625000	-0.562500	0.062500	0.019043	-0.040527	1.001465	0.212402	0.031250	-0.436035	0.121094
-1.312500	-0.375000	-0.375000	-0.007813	-0.044434	1.001465	0.212402	0.031250	-0.436035	0.125000
-1.500000	0.125000	-0.125000	0.003418	-0.056152	0.993652	0.212402	0.031250	-0.436035	0.128906
-1.562500	0.250000	-0.375000	0.011230	-0.060059	0.993652	0.202148	0.020996	-0.443848	0.132813
-1.687500	0.312500	-0.312500	0.003418	-0.048340	1.001465	0.202148	0.020996	-0.443848	0.136719
-2.000000	0.562500	-0.375000	0.000000	-0.063965	1.016602	0.202148	0.020996	-0.443848	0.140625
-2.250000	0.625000	0.000000	0.000000	-0.056152	0.981934	0.205078	0.038574	-0.446289	0.144531
-2.312500	1.125000	0.437500	-0.003906	-0.048340	1.005371	0.205078	0.038574	-0.446289	0.148438
-2.000000	1.000000	0.625000	0.011230	-0.060059	0.989746	0.205078	0.038574	-0.446289	0.152344
-1.625000	0.937500	0.750000	0.011230	-0.052246	1.001465	0.214844	0.031250	-0.441406	0.156250
-1.250000	0.750000	0.750000	0.030762	-0.056152	0.978027	0.214844	0.031250	-0.441406	0.160156
-1.125000	0.062500	0.437500	0.022949	-0.052246	0.981934	0.214844	0.031250	-0.441406	0.164063
-1.250000	-0.250000	0.812500	0.019043	-0.036621	1.001465	0.214844	0.031250	-0.441406	0.167969
-1.312500	-1.125000	0.812500	0.035156	-0.060059	0.997559	0.202148	0.025879	-0.446289	0.171875
-1.437500	-1.187500	0.750000	0.015137	-0.056152	0.993652	0.202148	0.025879	-0.446289	0.175781
-1.750000	-1.812500	0.812500	0.019043	-0.067871	0.989746	0.202148	0.025879	-0.446289	0.179688
-2.000000	-2.125000	0.875000	0.022949	-0.036621	0.981934	0.205078	0.020996	-0.451172	0.183594
-2.125000	-2.062500	0.812500	0.022949	-0.052246	1.005371	0.205078	0.020996	-0.451172	0.187500
-1.750000	-1.812500	0.750000	0.011230	-0.032715	1.001465	0.205078	0.020996	-0.451172	0.191406
-1.375000	-1.687500	0.562500	0.019043	-0.063965	1.012695	0.205078	0.020996	-0.451172	0.195313
-0.812500	-1.750000	0.062500	0.019043	-0.052246	0.981934	0.205078	0.020996	-0.451172	0.199219
-0.312500	-1.562500	0.125000	0.003418	-0.032715	0.989746	0.205078	0.020996	-0.451172	0.203125
-0.312500	-1.000000	0.000000	0.019043	-0.032715	1.001465	0.205078	0.020996	-0.451172	0.207031
-0.062500	-0.687500	0.250000	0.019043	-0.052246	1.009277	0.217773	0.038574	-0.446289	0.210938
0.000000	-0.062500	0.125000	0.011230	-0.056152	1.020508	0.217773	0.038574	-0.446289	0.214844
-0.750000	0.000000	0.062500	0.022949	-0.067871	0.985840	0.217773	0.038574	-0.446289	0.218750
-1.500000	0.437500	-0.062500	0.019043	-0.060059	1.012695	0.212402	0.033691	-0.448730	0.222656
-1.750000	0.375000	-0.125000	0.026855	-0.040527	1.012695	0.212402	0.033691	-0.448730	0.226563
-1.812500	0.312500	-0.562500	0.022949	-0.020996	1.005371	0.212402	0.033691	-0.448730	0.230469
-1.687500	0.562500	-0.375000	0.026855	-0.060059	1.001465	0.212402	0.033691	-0.448730	0.234375
-2.000000	0.250000	-0.750000	0.030762	-0.052246	0.993652	0.205078	0.043457	-0.436035	0.238281
-2.437500	0.125000	-1.000000	0.030762	-0.056152	1.005371	0.205078	0.043457	-0.436035	0.242188
-2.250000	-0.187500	-1.375000	0.011230	-0.056152	0.985840	0.205078	0.043457	-0.436035	0.246094
-1.437500	-0.187500	-1.500000	-0.012207	-0.063965	0.989746	0.202148	0.043457	-0.448730	0.250000
-1.312500	-0.687500	-1.687500	0.019043	-0.056152	0.974121	0.202148	0.043457	-0.448730	0.253906
-0.687500	-0.812500	-1.375000	0.003418	-0.063965	1.001465	0.202148	0.043457	-0.448730	0.257813
-1.187500	-0.687500	-1.312500	0.011230	-0.071777	0.981934	0.202148	0.043457	-0.448730	0.261719
-1.437500	-0.375000	-1.437500	0.019043	-0.052246	0.997559	0.202148	0.043457	-0.448730	0.265625
-1.312500	-0.187500	-1.625000	0.015137	-0.063965	0.985840	0.202148	0.043457	-0.448730	0.269531
-0.812500	-0.062500	-1.750000	0.011230	-0.044434	1.001465	0.202148	0.043457	-0.448730	0.273438
-0.437500	0.250000	-1.812500	0.000000	-0.028809	0.989746	0.207520	0.041016	-0.438477	0.277344
0.000000	0.625000	-1.750000	0.019043	-0.017090	1.016602	0.207520	0.041016	-0.438477	0.281250
-0.375000	1.187500	-1.562500	0.003418	-0.036621	1.032227	0.207520	0.041016	-0.438477	0.285156
-0.500000	1.125000	-1.562500	0.015137	-0.028809	1.005371	0.205078	0.043457	-0.446289	0.289063
-0.750000	1.500000	-1.125000	0.003418	-0.036621	0.981934	0.205078	0.043457	-0.446289	0.292969
-1.125000	1.312500	-0.687500	0.015137	-0.067871	1.005371	0.205078	0.043457	-0.446289	0.296875
-1.562500	1.187500	-0.187500	0.015137	-0.052246	1.005371	0.205078	0.043457	-0.446289	0.300781
-1.312500	0.750000	0.125000	0.007324	-0.052246	1.020508	0.212402	0.031250	-0.443848	0.304688
-0.750000	0.250000	0.312500	0.011230	-0.048340	0.997559	0.212402	0.031250	-0.443848	0.308594
-0.312500	-0.187500	0.375000	0.019043	-0.044434	1.005371	0.212402	0.031250	-0.443848	0.312500
-0.437500	-0.312500	0.750000	-0.003906	-0.067871	0.989746	0.214844	0.038574	-0.446289	0.316406
-0.625000	-0.062500	1.000000	0.019043	-0.056152	1.005371	0.214844	0.038574	-0.446289	0.320313
-0.250000	0.000000	1.437500	0.011230	-0.048340	0.989746	0.214844	0.038574	-0.446289	0.324219
-0.312500	0.000000	1.937500	0.019043	-0.040527	0.993652	0.192383	0.033691	-0.441406	0.328125
-0.812500	0.062500	1.625000	0.030762	-0.052246	1.005371	0.192383	0.033691	-0.441406	0.332031
-1.062500	0.000000	1.375000	0.000000	-0.028809	0.989746	0.192383	0.033691	-0.441406	0.335938
-1.187500	-0.375000	1.375000	0.019043	-0.048340	1.001465	0.192383	0.033691	-0.441406	0.339844
-1.250000	-0.625000	0.937500	0.019043	-0.052246	1.012695	0.199707	0.048340	-0.443848	0.343750
-0.625000	-0.937500	0.687500	0.011230	-0.044434	1.001465	0.199707	0.048340	-0.443848	0.347656
-0.250000	-0.937500	0.562500	0.015137	-0.048340	0.985840	0.199707	0.048340	-0.443848	0.351563
-0.312500	-0.750000	0.312500	0.011230	-0.040527	0.985840	0.207520	0.041016	-0.438477	0.355469
-0.562500	-0.250000	0.062500	0.022949	-0.044434	0.985840	0.207520	0.041016	-0.438477	0.359375
-1.000000	-0.062500	0.250000	0.022949	-0.067871	1.005371	0.207520	0.041016	-0.438477	0.363281
-1.187500	0.000000	0.000000	0.019043	-0.048340	1.001465	0.207520	0.041016	-0.438477	0.367188
-0.812500	0.062500	-0.312500	0.019043	-0.052246	0.993652	0.207520	0.041016	-0.438477	0.371094
-0.437500	0.312500	-0.562500	0.019043	-0.056152	0.989746	0.207520	0.041016	-0.438477	0.375000
-0.312500	0.375000	-0.500000	0.019043	-0.032715	0.997559	0.207520	0.041016	-0.438477	0.378906
-0.250000	0.875000	-0.625000	0.019043	-0.048340	0.978027	0.212402	0.038574	-0.446289	0.382813
-0.312500	1.312500	-0.562500	-0.003906	-0.036621	1.001465	0.212402	0.038574	-0.446289	0.386719
-0.750000	1.250000	-0.687500	-0.003906	-0.052246	1.016602	0.212402	0.038574	-0.446289	0.390625
-0.750000	1.250000	-0.562500	0.015137	-0.056152	1.005371	0.209961	0.025879	-0.451172	0.394531
-0.875000	1.812500	-0.250000	0.003418	-0.056152	1.016602	0.209961	0.025879	-0.451172	0.398438
-1.375000	2.187500	0.000000	0.000000	-0.040527	1.005371	0.209961	0.025879	-0.451172	0.402344
-1.250000	2.500000	-0.125000	0.003418	-0.036621	0.989746	0.209961	0.025879	-0.451172	0.406250
-1.250000	2.875000	-0.187500	0.022949	-0.036621	1.005371	0.202148	0.038574	-0.446289	0.410156
-0.937500	3.187500	-0.125000	0.000000	-0.040527	1.024414	0.202148	0.038574	-0.446289	0.414063
-0.875000	2.937500	-0.125000	0.011230	-0.044434	0.993652	0.202148	0.038574	-0.446289	0.417969
-1.062500	3.187500	0.000000	0.007324	-0.056152	1.009277	0.212402	0.043457	-0.446289	0.421875
-0.875000	3.000000	0.000000	-0.003906	-0.036621	0.993652	0.212402	0.043457	-0.446289	0.425781
-1.000000	3.000000	0.562500	0.011230	-0.071777	1.028320	0.212402	0.043457	-0.446289	0.429688
-1.250000	3.000000	0.437500	0.011230	-0.063965	1.009277	0.212402	0.043457	-0.446289	0.433594
-0.875000	3.125000	0.875000	0.022949	-0.056152	1.009277	0.212402	0.043457	-0.446289	0.437500
-0.500000	2.875000	0.937500	0.007324	-0.048340	1.001465	0.212402	0.043457	-0.446289	0.441406
-0.062500	2.937500	1.125000	0.022949	-0.071777	1.005371	0.212402	0.043457	-0.446289	0.445313
0.250000	2.937500	1.187500	0.019043	-0.063965	0.981934	0.207520	0.038574	-0.453613	0.449219
-0.125000	3.125000	1.500000	0.019043	-0.071777	0.981934	0.207520	0.038574	-0.453613	0.453125
-0.437500	3.125000	1.437500	0.019043	-0.060059	1.012695	0.207520	0.038574	-0.453613	0.457031
-0.875000	3.625000	1.812500	0.015137	-0.052246	0.978027	0.207520	0.038574	-0.448730	0.460938
-0.437500	3.562500	1.937500	0.022949	-0.063965	0.974121	0.207520	0.038574	-0.448730	0.464844
-0.187500	4.125000	1.812500	0.022949	-0.044434	1.005371	0.207520	0.038574	-0.448730	0.468750
0.187500	4.250000	1.687500	0.000000	-0.060059	1.001465	0.207520	0.038574	-0.448730	0.472656
-0.062500	4.375000	1.562500	0.011230	-0.067871	1.005371	0.209961	0.033691	-0.446289	0.476563
-0.375000	4.312500	1.875000	0.011230	-0.071777	0.978027	0.209961	0.033691	-0.446289	0.480469
-0.937500	4.312500	2.000000	0.026855	-0.063965	0.985840	0.209961	0.033691	-0.446289	0.484375
-1.437500	4.312500	1.750000	0.015137	-0.052246	0.970703	0.212402	0.033691	-0.438477	0.488281
-1.312500	3.625000	1.312500	0.003418	-0.060059	0.981934	0.212402	0.033691	-0.438477	0.492188
-1.187500	3.250000	0.687500	0.019043	-0.060059	0.989746	0.212402	0.033691	-0.438477	0.496094
-0.562500	2.687500	0.187500	0.022949	-0.052246	0.974121	0.205078	0.031250	-0.441406	0.500000
-0.625000	2.250000	-0.062500	0.007324	-0.067871	1.001465	0.205078	0.031250	-0.441406	0.503906
-0.562500	2.250000	-0.250000	-0.007813	-0.071777	1.005371	0.205078	0.031250	-0.441406	0.507813
-0.875000	2.437500	-0.375000	0.003418	-0.056152	1.016602	0.205078	0.031250	-0.441406	0.511719
-0.937500	2.875000	-0.500000	0.019043	-0.052246	1.009277	0.212402	0.038574	-0.456543	0.515625
-0.562500	2.937500	-0.312500	0.019043	-0.052246	1.020508	0.212402	0.038574	-0.456543	0.519531
-0.500000	3.250000	-0.312500	0.019043	-0.060059	1.005371	0.212402	0.038574	-0.456543	0.523438
-0.250000	3.437500	-0.437500	0.007324	-0.060059	1.020508	0.207520	0.041016	-0.446289	0.527344
-0.125000	3.937500	-0.250000	-0.031738	-0.056152	0.985840	0.207520	0.041016	-0.446289	0.531250
-0.500000	4.000000	-0.125000	-0.007813	-0.083496	1.009277	0.207520	0.041016	-0.446289	0.535156
-0.937500	3.812500	-0.375000	0.000000	-0.048340	1.020508	0.207520	0.041016	-0.446289	0.539063
-1.000000	4.000000	-0.375000	0.007324	-0.036621	0.997559	0.207520	0.041016	-0.446289	0.542969
-0.937500	3.875000	0.000000	0.000000	-0.067871	1.009277	0.207520	0.041016	-0.446289	0.546875
-1.187500	3.937500	0.000000	0.019043	-0.052246	1.001465	0.207520	0.041016	-0.446289	0.550781
-1.500000	4.375000	0.375000	0.011230	-0.067871	1.012695	0.207520	0.028809	-0.443848	0.554688
-1.562500	4.000000	0.875000	0.019043	-0.052246	1.009277	0.207520	0.028809	-0.443848	0.558594
-1.562500	4.062500	1.000000	0.007324	-0.067871	1.009277	0.207520	0.028809	-0.443848	0.562500
-1.562500	3.625000	1.062500	0.000000	-0.052246	0.978027	0.214844	0.036133	-0.446289	0.566406
-1.625000	3.062500	1.562500	0.007324	-0.060059	0.981934	0.214844	0.036133	-0.446289	0.570313
-1.625000	2.812500	1.437500	0.015137	-0.040527	0.989746	0.214844	0.036133	-0.446289	0.574219
-1.875000	2.812500	1.562500	0.019043	-0.060059	0.993652	0.214844	0.036133	-0.446289	0.578125
-1.187500	2.312500	1.500000	0.007324	-0.044434	0.989746	0.217773	0.036133	-0.441406	0.582031
-0.562500	2.062500	1.250000	-0.007813	-0.044434	1.005371	0.217773	0.036133	-0.441406	0.585938
0.000000	2.000000	1.187500	-0.012207	-0.044434	1.005371	0.217773	0.036133	-0.441406	0.589844
0.375000	2.062500	0.937500	0.003418	-0.060059	0.985840	0.214844	0.041016	-0.441406	0.593750
0.250000	2.187500	1.000000	-0.016113	-0.063965	1.005371	0.214844	0.041016	-0.441406	0.597656
-0.187500	2.500000	0.687500	0.003418	-0.048340	1.001465	0.214844	0.041016	-0.441406	0.601563
0.000000	2.687500	0.062500	0.007324	-0.052246	0.985840	0.214844	0.041016	-0.441406	0.605469
0.000000	3.187500	0.000000	0.019043	-0.056152	0.989746	0.214844	0.041016	-0.441406	0.609375
0.187500	3.500000	-0.437500	0.000000	-0.044434	1.009277	0.214844	0.041016	-0.441406	0.613281
0.125000	3.437500	-0.562500	0.011230	-0.048340	1.012695	0.214844	0.041016	-0.441406	0.617188
0.312500	3.875000	-0.437500	0.019043	-0.063965	1.009277	0.212402	0.041016	-0.446289	0.621094
0.312500	4.062500	-0.750000	0.019043	-0.048340	1.005371	0.212402	0.041016	-0.446289	0.625000
0.562500	4.187500	-0.812500	0.003418	-0.060059	0.985840	0.212402	0.041016	-0.446289	0.628906
1.000000	4.250000	-1.187500	0.015137	-0.040527	0.993652	0.222656	0.033691	-0.443848	0.632813
1.000000	4.562500	-1.250000	0.026855	-0.024902	1.020508	0.222656	0.033691	-0.443848	0.636719
1.625000	4.500000	-1.500000	0.000000	-0.048340	1.001465	0.222656	0.033691	-0.443848	0.640625
1.937500	4.562500	-1.187500	0.007324	-0.056152	1.016602	0.222656	0.033691	-0.443848	0.644531
1.625000	5.000000	-1.000000	0.019043	-0.063965	1.009277	0.212402	0.041016	-0.443848	0.648438
1.562500	5.312500	-1.187500	0.019043	-0.048340	1.005371	0.212402	0.041016	-0.443848	0.652344
1.625000	5.562500	-1.125000	-0.016113	-0.040527	0.989746	0.212402	0.041016	-0.443848	0.656250
1.562500	5.750000	-0.812500	0.000000	-0.040527	1.020508	0.217773	0.041016	-0.446289	0.660156
1.437500	5.750000	-0.812500	-0.020020	-0.036621	1.012695	0.217773	0.041016	-0.446289	0.664063
1.125000	6.125000	-0.625000	0.003418	-0.052246	1.012695	0.217773	0.041016	-0.446289	0.667969
1.250000	6.125000	-0.687500	-0.007813	-0.056152	0.974121	0.212402	0.038574	-0.446289	0.671875
0.562500	6.500000	-0.187500	0.003418	-0.075684	1.009277	0.212402	0.038574	-0.446289	0.675781
-0.062500	6.812500	-0.437500	0.003418	-0.060059	1.001465	0.212402	0.038574	-0.446289	0.679688
-0.562500	8.312500	-0.875000	-0.003906	-0.067871	1.005371	0.212402	0.038574	-0.446289	0.683594
-1.000000	7.562500	0.062500	0.000000	-0.040527	1.012695	0.217773	0.043457	-0.441406	0.687500
-0.687500	7.687500	0.250000	-0.016113	-0.060059	1.001465	0.217773	0.043457	-0.441406	0.691406
0.500000	7.062500	0.000000	-0.003906	-0.044434	0.981934	0.217773	0.043457	-0.441406	0.695313
1.562500	6.125000	0.187500	0.003418	-0.060059	0.978027	0.220215	0.033691	-0.446289	0.699219
1.750000	5.375000	0.000000	-0.012207	-0.044434	1.009277	0.220215	0.033691	-0.446289	0.703125
1.687500	4.875000	0.000000	0.003418	-0.044434	0.981934	0.220215	0.033691	-0.446289	0.707031
1.437500	4.875000	0.000000	-0.016113	-0.056152	0.989746	0.220215	0.033691	-0.446289	0.710938
1.750000	4.562500	-0.250000	-0.016113	-0.067871	0.978027	0.220215	0.033691	-0.446289	0.714844
2.125000	4.312500	-0.500000	-0.003906	-0.067871	0.993652	0.220215	0.033691	-0.446289	0.718750
2.375000	3.937500	-0.312500	-0.012207	-0.056152	0.981934	0.220215	0.033691	-0.446289	0.722656
2.375000	4.000000	-0.062500	-0.012207	-0.063965	0.974121	0.217773	0.033691	-0.443848	0.726563
2.125000	4.062500	0.000000	-0.012207	-0.052246	0.993652	0.217773	0.033691	-0.443848	0.730469
2.125000	4.000000	-0.250000	-0.023926	-0.071777	1.016602	0.217773	0.033691	-0.443848	0.734375
2.125000	3.875000	-0.062500	-0.031738	-0.032715	1.001465	0.212402	0.028809	-0.436035	0.738281
1.937500	3.812500	-0.125000	-0.016113	-0.060059	1.001465	0.212402	0.028809	-0.436035	0.742188
2.312500	3.812500	0.187500	-0.016113	-0.071777	1.001465	0.212402	0.028809	-0.436035	0.746094
2.437500	4.062500	0.625000	-0.012207	-0.052246	0.985840	0.212402	0.028809	-0.436035	0.750000
1.750000	3.937500	0.625000	0.011230	-0.060059	0.985840	0.214844	0.041016	-0.441406	0.753906
1.125000	3.812500	0.437500	0.019043	-0.075684	0.993652	0.214844	0.041016	-0.441406	0.757813
0.937500	3.562500	0.562500	0.003418	-0.075684	0.978027	0.214844	0.041016	-0.441406	0.761719
0.062500	2.562500	0.750000	-0.003906	-0.044434	1.009277	0.212402	0.033691	-0.441406	0.765625
-0.062500	1.687500	0.625000	0.019043	-0.060059	0.993652	0.212402	0.033691	-0.441406	0.769531
-0.062500	0.750000	0.312500	0.000000	-0.044434	1.001465	0.212402	0.033691	-0.441406	0.773438
0.812500	0.062500	0.250000	-0.016113	-0.060059	0.985840	0.212402	0.033691	-0.441406	0.777344
1.250000	-0.125000	0.000000	-0.023926	-0.044434	1.016602	0.212402	0.033691	-0.441406	0.781250
1.562500	-0.437500	-0.125000	-0.027832	-0.048340	1.005371	0.212402	0.033691	-0.441406	0.785156
2.312500	-1.000000	-0.125000	-0.020020	-0.032715	0.989746	0.212402	0.033691	-0.441406	0.789063
2.875000	-0.937500	-0.500000	-0.007813	-0.024902	0.981934	0.214844	0.033691	-0.441406	0.792969
3.375000	-1.187500	-0.812500	0.000000	-0.032715	0.985840	0.214844	0.033691	-0.441406	0.796875
3.562500	-1.000000	-0.625000	0.003418	-0.052246	1.012695	0.214844	0.033691	-0.441406	0.800781
2.750000	-0.375000	-0.625000	-0.027832	-0.052246	0.978027	0.214844	0.038574	-0.433594	0.804688
2.312500	-0.187500	-0.500000	0.003418	-0.044434	1.009277	0.214844	0.038574	-0.433594	0.808594
2.437500	-0.250000	-0.500000	-0.020020	-0.056152	1.001465	0.214844	0.038574	-0.433594	0.812500
2.250000	-0.125000	-0.500000	-0.027832	-0.040527	0.985840	0.214844	0.038574	-0.433594	0.816406
1.562500	-0.437500	-0.187500	-0.003906	-0.048340	0.974121	0.214844	0.036133	-0.438477	0.820313
1.312500	-0.187500	-0.125000	-0.012207	-0.056152	1.001465	0.214844	0.036133	-0.438477	0.824219
0.937500	-0.500000	0.125000	-0.003906	-0.056152	0.978027	0.214844	0.036133	-0.438477	0.828125
1.250000	-0.937500	0.062500	-0.012207	-0.048340	0.985840	0.214844	0.033691	-0.446289	0.832031
1.562500	-1.250000	0.437500	-0.031738	-0.056152	1.009277	0.214844	0.033691	-0.446289	0.835938
1.437500	-1.125000	0.375000	-0.003906	-0.056152	0.978027	0.214844	0.033691	-0.446289	0.839844
1.312500	-1.250000	0.187500	-0.012207	-0.056152	0.993652	0.212402	0.023438	-0.443848	0.843750
1.750000	-1.000000	0.062500	-0.012207	-0.040527	1.016602	0.212402	0.023438	-0.443848	0.847656
1.625000	-0.875000	0.250000	-0.027832	-0.052246	0.981934	0.212402	0.023438	-0.443848	0.851563
1.750000	-0.500000	0.187500	-0.023926	-0.063965	0.985840	0.212402	0.023438	-0.443848	0.855469
1.937500	-0.500000	0.187500	-0.007813	-0.048340	0.985840	0.222656	0.025879	-0.458984	0.859375
1.375000	-0.187500	0.312500	-0.007813	-0.060059	1.016602	0.222656	0.025879	-0.458984	0.863281
1.187500	-0.437500	0.125000	-0.023926	-0.052246	1.001465	0.222656	0.025879	-0.458984	0.867188
1.250000	-0.875000	0.187500	0.011230	-0.056152	0.993652	0.220215	0.033691	-0.441406	0.871094
0.375000	-0.812500	-0.125000	-0.016113	-0.040527	1.001465	0.220215	0.033691	-0.441406	0.875000
0.187500	-0.687500	-0.125000	-0.016113	-0.071777	0.993652	0.220215	0.033691	-0.441406	0.878906
0.250000	-1.062500	-0.062500	-0.016113	-0.036621	1.005371	0.220215	0.033691	-0.441406	0.882813
0.375000	-1.062500	-0.312500	-0.012207	-0.044434	1.001465	0.220215	0.033691	-0.441406	0.886719
0.062500	-1.312500	0.000000	-0.012207	-0.044434	0.989746	0.220215	0.033691	-0.441406	0.890625
0.187500	-1.375000	-0.312500	-0.003906	-0.044434	1.009277	0.220215	0.033691	-0.441406	0.894531
0.500000	-1.625000	-0.375000	0.000000	-0.052246	1.009277	0.222656	0.036133	-0.441406	0.898438
0.500000	-1.562500	-0.687500	0.000000	-0.048340	1.009277	0.222656	0.036133	-0.441406	0.902344
0.687500	-1.875000	-0.875000	-0.012207	-0.040527	0.985840	0.222656	0.036133	-0.441406	0.906250
0.625000	-2.062500	-0.875000	-0.023926	-0.052246	0.989746	0.222656	0.033691	-0.448730	0.910156
1.562500	-2.062500	-1.062500	-0.020020	-0.036621	1.009277	0.222656	0.033691	-0.448730	0.914063
1.812500	-1.937500	-1.187500	-0.003906	-0.056152	0.981934	0.222656	0.033691	-0.448730	0.917969
2.500000	-1.812500	-1.187500	-0.020020	-0.060059	1.012695	0.222656	0.033691	-0.448730	0.921875
2.687500	-1.312500	-1.437500	-0.031738	-0.052246	0.993652	0.214844	0.033691	-0.441406	0.925781
2.875000	-0.812500	-1.312500	-0.007813	-0.044434	0.985840	0.214844	0.033691	-0.441406	0.929688
2.687500	-0.562500	-1.312500	0.007324	-0.036621	1.009277	0.214844	0.033691	-0.441406	0.933594
2.937500	0.000000	-1.000000	-0.023926	-0.036621	1.005371	0.209961	0.043457	-0.446289	0.937500
3.125000	0.375000	-1.125000	-0.031738	-0.052246	1.005371	0.209961	0.043457	-0.446289	0.941406
2.687500	0.562500	-1.000000	-0.003906	-0.060059	1.005371	0.209961	0.043457	-0.446289	0.945313
2.125000	0.812500	-0.937500	0.003418	-0.048340	1.009277	0.209961	0.043457	-0.446289	0.949219
1.812500	1.187500	-1.000000	-0.020020	-0.040527	0.993652	0.209961	0.043457	-0.446289	0.953125
1.500000	1.687500	-0.750000	0.000000	-0.063965	1.001465	0.209961	0.043457	-0.446289	0.957031
1.562500	2.187500	-0.875000	-0.023926	-0.052246	1.009277	0.209961	0.043457	-0.446289	0.960938
1.375000	2.000000	-0.750000	-0.031738	-0.063965	0.985840	0.214844	0.033691	-0.443848	0.964844
1.187500	2.000000	-0.625000	-0.012207	-0.063965	1.005371	0.214844	0.033691	-0.443848	0.968750
0.812500	2.187500	-0.500000	0.019043	-0.044434	0.989746	0.214844	0.033691	-0.443848	0.972656
0.750000	1.562500	-0.875000	0.007324	-0.036621	1.001465	0.220215	0.025879	-0.436035	0.976563
0.937500	0.875000	-1.125000	-0.003906	-0.040527	0.985840	0.220215	0.025879	-0.436035	0.980469
1.500000	0.312500	-1.437500	-0.016113	-0.032715	1.005371	0.220215	0.025879	-0.436035	0.984375
1.437500	-0.312500	-1.875000	-0.007813	-0.040527	0.974121	0.220215	0.025879	-0.436035	0.988281
1.250000	-0.562500	-2.000000	0.019043	-0.040527	0.974121	0.227539	0.031250	-0.436035	0.992188
0.812500	-0.812500	-1.750000	0.000000	-0.036621	0.970703	0.227539	0.031250	-0.436035	0.996094
0.312500	-1.062500	-1.687500	-0.003906	-0.044434	1.009277	0.227539	0.031250	-0.436035	1.000000
0.062500	-1.375000	-1.812500	-0.020020	-0.020996	0.997559	0.214844	0.031250	-0.443848	1.003906
0.187500	-1.250000	-1.687500	0.000000	-0.048340	0.989746	0.214844	0.031250	-0.443848	1.007813
-0.375000	-1.062500	-1.250000	-0.020020	-0.040527	1.009277	0.214844	0.031250	-0.443848	1.011719
