0.999575	-0.027438	-0.006519	-0.007321	0.390625
0.999574	-0.027430	-0.006767	-0.007309	0.394531
0.999577	-0.027424	-0.006415	-0.007290	0.398438
0.999583	-0.027244	-0.006157	-0.007278	0.402344
0.999591	-0.027023	-0.005945	-0.007274	0.406250
0.999591	-0.026955	-0.006105	-0.007374	0.410156
0.999594	-0.026905	-0.005732	-0.007481	0.414063
0.999589	-0.027019	-0.005617	-0.007771	0.417969
0.999583	-0.027274	-0.005327	-0.007860	0.421875
0.999585	-0.027242	-0.004963	-0.007983	0.425781
0.999576	-0.027566	-0.004869	-0.008034	0.429688
0.999567	-0.027892	-0.004783	-0.008109	0.433594
0.999559	-0.028124	-0.004868	-0.008185	0.437500
0.999553	-0.028325	-0.004687	-0.008373	0.441406
0.999545	-0.028591	-0.004710	-0.008401	0.445313
0.999539	-0.028783	-0.004821	-0.008418	0.449219
0.999531	-0.029061	-0.004819	-0.008417	0.453125
0.999523	-0.029282	-0.004906	-0.008459	0.457031
0.999517	-0.029463	-0.004945	-0.008595	0.460938
0.999510	-0.029695	-0.005016	-0.008592	0.464844
0.999513	-0.029557	-0.005118	-0.008614	0.468750
0.999509	-0.029732	-0.004748	-0.008631	0.472656
0.999502	-0.030023	-0.004544	-0.008619	0.476563
0.999493	-0.030330	-0.004428	-0.008586	0.480469
0.999489	-0.030473	-0.004552	-0.008552	0.484375
0.999496	-0.030250	-0.004432	-0.008600	0.488281
0.999491	-0.030452	-0.004063	-0.008617	0.492188
0.999486	-0.030570	-0.004233	-0.008646	0.496094
0.999487	-0.030507	-0.004424	-0.008656	0.500000
0.999478	-0.030813	-0.004267	-0.008671	0.503906
0.999474	-0.030985	-0.003938	-0.008678	0.507813
0.999481	-0.030784	-0.003676	-0.008695	0.511719
0.999482	-0.030725	-0.003847	-0.008794	0.515625
0.999483	-0.030645	-0.004013	-0.008891	0.519531
0.999477	-0.030781	-0.004162	-0.008986	0.523438
0.999469	-0.031031	-0.003989	-0.009166	0.527344
0.999469	-0.031061	-0.003562	-0.009200	0.531250
0.999461	-0.031339	-0.003289	-0.009241	0.535156
0.999466	-0.031175	-0.002967	-0.009364	0.539063
0.999473	-0.030926	-0.002852	-0.009450	0.542969
0.999464	-0.031220	-0.002604	-0.009527	0.546875
0.999462	-0.031225	-0.002748	-0.009623	0.550781
0.999457	-0.031400	-0.002854	-0.009543	0.554688
0.999462	-0.031240	-0.002918	-0.009505	0.558594
0.999455	-0.031531	-0.002869	-0.009340	0.562500
0.999459	-0.031450	-0.002484	-0.009339	0.566406
0.999450	-0.031674	-0.002551	-0.009453	0.570313
0.999457	-0.031472	-0.002589	-0.009437	0.574219
0.999453	-0.031564	-0.002782	-0.009435	0.578125
0.999461	-0.031322	-0.002635	-0.009422	0.582031
0.999468	-0.031128	-0.002366	-0.009407	0.585938
0.999475	-0.030944	-0.002070	-0.009390	0.589844
0.999466	-0.031186	-0.002047	-0.009505	0.593750
0.999463	-0.031302	-0.001707	-0.009520	0.597656
0.999469	-0.031067	-0.001609	-0.009665	0.601563
0.999468	-0.031034	-0.001713	-0.009884	0.605469
0.999465	-0.031093	-0.001882	-0.009972	0.609375
0.999472	-0.030833	-0.001659	-0.010095	0.613281
0.999475	-0.030674	-0.001759	-0.010246	0.617188
0.999470	-0.030803	-0.001882	-0.010328	0.621094
0.999472	-0.030700	-0.002014	-0.010439	0.625000
0.999463	-0.030943	-0.001837	-0.010605	0.628906
0.999473	-0.030617	-0.001709	-0.010662	0.632813
0.999481	-0.030337	-0.001716	-0.010722	0.636719
0.999490	-0.030007	-0.001464	-0.010799	0.640625
0.999496	-0.029769	-0.001539	-0.010915	0.644531
0.999492	-0.029850	-0.001628	-0.011011	0.648438
0.999494	-0.029751	-0.001728	-0.011144	0.652344
0.999499	-0.029567	-0.001281	-0.011238	0.656250
