0.001176, -0.999819, 0.003437, -0.018421
0.001171, -0.999822, 0.003443, -0.018274
0.001185, -0.999818, 0.003447, -0.018499
0.001140, -0.999811, 0.003448, -0.018888
0.001139, -0.999805, 0.003449, -0.019199
0.001080, -0.999804, 0.003451, -0.019263
0.001051, -0.999804, 0.003454, -0.019236
0.001064, -0.999804, 0.003456, -0.019247
0.001152, -0.999796, 0.003459, -0.019630
0.001266, -0.999787, 0.003463, -0.020069
0.001401, -0.999783, 0.003466, -0.020264
0.001361, -0.999785, 0.003468, -0.020200
0.001147, -0.999783, 0.003466, -0.020274
0.001144, -0.999782, 0.003469, -0.020337
0.001232, -0.999773, 0.003471, -0.020756
0.001372, -0.999763, 0.003475, -0.021229
0.001237, -0.999762, 0.003475, -0.021280
0.001073, -0.999766, 0.003475, -0.021136
0.000906, -0.999772, 0.003474, -0.020828
0.001153, -0.999767, 0.003480, -0.021063
0.001222, -0.999759, 0.003480, -0.021431
0.001286, -0.999748, 0.003481, -0.021927
0.001282, -0.999744, 0.003484, -0.022124
0.001076, -0.999753, 0.003484, -0.021741
0.000890, -0.999763, 0.003481, -0.021274
0.000890, -0.999758, 0.003482, -0.021487
0.001143, -0.999742, 0.003488, -0.022231
0.001357, -0.999727, 0.003492, -0.022878
0.001140, -0.999728, 0.003490, -0.022827
0.000707, -0.999740, 0.003485, -0.022312
0.000734, -0.999745, 0.003488, -0.022081
0.000903, -0.999739, 0.003494, -0.022373
0.001001, -0.999726, 0.003497, -0.022921
0.000868, -0.999717, 0.003495, -0.023324
0.000559, -0.999724, 0.003492, -0.023056
0.000320, -0.999735, 0.003494, -0.022577
0.000375, -0.999744, 0.003494, -0.022152
0.000457, -0.999732, 0.003494, -0.022698
0.000568, -0.999715, 0.003498, -0.023427
0.000195, -0.999719, 0.003490, -0.023257
-0.000101, -0.999731, 0.003482, -0.022724
-0.000351, -0.999736, 0.003477, -0.022507
-0.000343, -0.999734, 0.003478, -0.022595
-0.000188, -0.999717, 0.003480, -0.023360
-0.000377, -0.999709, 0.003476, -0.023678
-0.000697, -0.999715, 0.003471, -0.023437
-0.001265, -0.999733, 0.003459, -0.022637
-0.001422, -0.999741, 0.003454, -0.022274
-0.001417, -0.999729, 0.003453, -0.022768
-0.001523, -0.999716, 0.003453, -0.023338
-0.001798, -0.999713, 0.003449, -0.023443
-0.002284, -0.999731, 0.003438, -0.022631
-0.002466, -0.999740, 0.003434, -0.022225
-0.002138, -0.999733, 0.003442, -0.022546
-0.001917, -0.999722, 0.003445, -0.023037
-0.002018, -0.999717, 0.003439, -0.023255
-0.002485, -0.999721, 0.003428, -0.023067
-0.002961, -0.999730, 0.003418, -0.022605
-0.003229, -0.999738, 0.003413, -0.022215
-0.003255, -0.999735, 0.003415, -0.022355
-0.002805, -0.999720, 0.003428, -0.023064
-0.002466, -0.999711, 0.003439, -0.023489
-0.002731, -0.999716, 0.003435, -0.023237
-0.002995, -0.999729, 0.003431, -0.022633
-0.002740, -0.999729, 0.003443, -0.022652
-0.002294, -0.999723, 0.003456, -0.022981
-0.001976, -0.999709, 0.003466, -0.023618
-0.002017, -0.999702, 0.003466, -0.023898
-0.002172, -0.999709, 0.003462, -0.023583
-0.002344, -0.999721, 0.003457, -0.023056
-0.002516, -0.999726, 0.003450, -0.022807
-0.002200, -0.999716, 0.003455, -0.023293
-0.001950, -0.999706, 0.003456, -0.023746
-0.002094, -0.999706, 0.003450, -0.023734
-0.002308, -0.999711, 0.003444, -0.023500
-0.003023, -0.999723, 0.003427, -0.022897
-0.003350, -0.999720, 0.003421, -0.023000
-0.003306, -0.999709, 0.003421, -0.023474
-0.003131, -0.999698, 0.003424, -0.023950
-0.003568, -0.999698, 0.003416, -0.023884
-0.004467, -0.999709, 0.003397, -0.023268
-0.004692, -0.999710, 0.003399, -0.023178
-0.004664, -0.999717, 0.003404, -0.022900
-0.004140, -0.999715, 0.003422, -0.023080
-0.003374, -0.999702, 0.003447, -0.023740
-0.003261, -0.999689, 0.003456, -0.024306
-0.003661, -0.999692, 0.003453, -0.024134
-0.003536, -0.999686, 0.003475, -0.024401
-0.001758, -0.999744, 0.003512, -0.022080
-0.000949, -0.999707, 0.003536, -0.023749
-0.000641, -0.999692, 0.003548, -0.024370
-0.001052, -0.999727, 0.003533, -0.022880
-0.000671, -0.999711, 0.003541, -0.023576
-0.000365, -0.999708, 0.003542, -0.023733
-0.000108, -0.999709, 0.003549, -0.023664
0.000041, -0.999711, 0.003560, -0.023582
0.000216, -0.999728, 0.003572, -0.022865
0.000342, -0.999728, 0.003584, -0.022846
0.000460, -0.999730, 0.003592, -0.022779
0.000663, -0.999728, 0.003603, -0.022824
0.000794, -0.999730, 0.003608, -0.022763
