-9.299999, -9.300001, 21.150002
-8.400000, -8.400002, 23.250000
-8.700000, -9.300001, 21.750000
-10.500000, -8.700003, 21.750000
-9.299999, -9.300001, 22.350002
-11.400000, -10.800001, 23.850002
-9.299999, -11.100002, 22.350002
-9.299999, -11.700003, 22.350002
-8.400000, -10.800001, 23.250000
-9.900000, -11.100002, 22.950001
-9.299999, -8.700003, 21.150002
-11.099999, -10.500002, 21.150002
-8.099999, -11.100002, 23.549999
-10.200000, -10.800001, 20.850002
-10.200000, -10.200003, 22.049999
-9.599999, -9.600002, 19.650002
-9.900000, -8.700003, 21.150002
-9.000000, -9.600002, 22.049999
-10.200000, -11.400002, 21.450001
-7.200000, -9.600002, 21.450001
-9.900000, -9.900002, 21.750000
-9.299999, -10.500002, 22.350002
-10.200000, -10.200003, 22.650002
-8.099999, -11.700003, 22.950001
-11.400000, -11.400002, 22.049999
-10.799999, -9.600002, 20.250000
-8.400000, -8.400002, 21.450001
-7.500000, -10.500002, 22.350002
-8.400000, -10.200003, 22.650002
-9.900000, -9.300001, 21.150002
-10.200000, -10.200003, 20.250000
-9.000000, -10.200003, 22.049999
-8.700000, -9.900002, 22.350002
-10.500000, -8.100002, 21.750000
-10.200000, -11.400002, 22.650002
-10.500000, -11.100002, 22.350002
-9.000000, -8.400002, 22.049999
-11.099999, -10.500002, 23.549999
-11.099999, -9.300001, 21.750000
-11.099999, -9.900002, 20.549999
-10.500000, -9.900002, 21.150002
-8.700000, -10.500002, 22.950001
-8.700000, -11.100002, 22.950001
-10.500000, -8.100002, 21.750000
-9.900000, -11.100002, 22.350002
-11.400000, -10.200003, 22.650002
-11.099999, -10.500002, 21.750000
-9.599999, -9.600002, 22.049999
-8.700000, -9.900002, 21.750000
-9.299999, -9.900002, 22.950001
-9.299999, -9.900002, 21.750000
-10.200000, -10.800001, 22.049999
-9.299999, -9.900002, 21.150002
-9.900000, -8.700003, 22.950001
-8.400000, -10.800001, 20.250000
-10.799999, -10.800001, 22.049999
-10.200000, -9.600002, 22.650002
-8.099999, -12.300001, 21.750000
-9.599999, -7.800001, 22.049999
-8.400000, -10.200003, 22.650002
-10.200000, -12.600002, 21.450001
-9.599999, -9.600002, 22.650002
-9.299999, -9.900002, 19.950001
-12.299999, -11.700003, 22.350002
-9.000000, -9.000002, 23.250000
-9.299999, -9.300001, 22.950001
-10.799999, -10.200003, 21.450001
-8.700000, -11.700003, 21.150002
-10.500000, -11.700003, 22.950001
-10.500000, -10.500002, 22.950001
-10.500000, -11.100002, 21.150002
-9.599999, -10.800001, 22.650002
-9.900000, -9.300001, 21.750000
-10.500000, -11.700003, 22.350002
-10.500000, -10.500002, 21.150002
-10.500000, -11.100002, 21.750000
-10.200000, -10.800001, 23.250000
-9.599999, -9.000002, 23.250000
-10.500000, -9.300001, 20.549999
-9.599999, -13.200003, 23.250000
-8.099999, -10.500002, 21.750000
-9.599999, -9.600002, 23.250000
-9.599999, -10.800001, 22.049999
-8.700000, -9.900002, 22.350002
-10.200000, -9.000002, 22.650002
-9.900000, -11.100002, 22.950001
-9.599999, -10.800001, 21.450001
-12.000000, -9.000002, 20.250000
-11.700000, -9.300001, 22.350002
-9.599999, -11.400002, 22.650002
-9.900000, -9.900002, 22.950001
-10.200000, -11.400002, 22.650002
-8.700000, -10.500002, 21.150002
-7.799999, -9.000002, 20.250000
-11.099999, -9.900002, 21.750000
-8.099999, -11.100002, 22.350002
-9.599999, -8.400002, 22.049999
-7.799999, -10.200003, 21.450001
-10.200000, -9.000002, 22.650002
-9.599999, -9.600002, 23.250000
-9.299999, -11.100002, 22.950001
-9.900000, -10.500002, 22.950001
-9.599999, -10.200003, 20.250000
-9.299999, -11.100002, 22.350002
-7.799999, -10.800001, 23.250000
-9.599999, -8.400002, 22.049999
-9.000000, -11.400002, 23.250000
-9.000000, -10.200003, 22.049999
-8.700000, -10.500002, 22.350002
-9.299999, -9.300001, 22.350002
-11.099999, -9.300001, 22.350002
-12.299999, -11.100002, 22.950001
-9.599999, -10.800001, 23.250000
-9.900000, -9.900002, 21.150002
-9.900000, -11.100002, 21.150002
-9.900000, -9.900002, 21.750000
-10.799999, -10.200003, 23.850002
-10.500000, -11.100002, 21.750000
-11.099999, -9.900002, 22.350002
-10.200000, -10.800001, 22.049999
-9.900000, -11.700003, 23.549999
-8.700000, -12.300001, 22.350002
-8.700000, -9.300001, 21.150002
-8.700000, -9.900002, 22.950001
-9.900000, -8.100002, 21.150002
-9.900000, -10.500002, 20.549999
-10.500000, -9.300001, 21.750000
-9.599999, -9.000002, 22.049999
-10.200000, -10.800001, 22.049999
-11.400000, -10.200003, 23.850002
-11.099999, -11.700003, 22.950001
-9.000000, -10.200003, 21.450001
-11.099999, -11.100002, 21.750000
-9.900000, -9.900002, 22.350002
-9.299999, -9.900002, 22.950001
-10.799999, -9.600002, 22.049999
-8.700000, -10.500002, 21.750000
-7.500000, -8.700003, 22.950001
-10.500000, -8.700003, 24.150002
-11.099999, -9.300001, 22.350002
-10.200000, -10.200003, 20.850002
-10.799999, -10.200003, 22.049999
-9.900000, -9.300001, 23.549999
-9.299999, -9.300001, 22.350002
-9.299999, -10.500002, 20.549999
-9.299999, -9.900002, 22.950001
-9.900000, -8.700003, 21.750000
-10.500000, -9.900002, 22.950001
-8.700000, -11.700003, 19.350002
-8.099999, -11.700003, 20.549999
-11.099999, -10.500002, 21.150002
-9.900000, -11.100002, 23.549999
-9.900000, -11.700003, 21.750000
-7.500000, -10.500002, 22.950001
-10.799999, -9.000002, 22.650002
-10.200000, -10.800001, 22.049999
-10.200000, -9.600002, 22.049999
-8.400000, -10.200003, 20.850002
-9.900000, -9.300001, 22.950001
-9.599999, -11.400002, 22.049999
-11.700000, -10.500002, 22.950001
-9.900000, -10.500002, 21.150002
-8.099999, -11.700003, 22.950001
-9.900000, -11.700003, 21.750000
-9.599999, -9.600002, 21.450001
-10.500000, -9.300001, 22.950001
-9.599999, -10.800001, 22.049999
-10.200000, -12.000002, 22.049999
-8.099999, -9.900002, 22.950001
-9.000000, -11.400002, 20.850002
-10.200000, -10.200003, 20.850002
-9.000000, -10.200003, 22.650002
-9.599999, -10.200003, 24.450001
-8.099999, -8.700003, 21.150002
-9.900000, -9.300001, 20.549999
-8.700000, -9.300001, 20.549999
-8.400000, -9.600002, 22.049999
-9.000000, -9.600002, 22.049999
-8.099999, -9.900002, 22.350002
-9.000000, -9.000002, 22.049999
-9.299999, -10.500002, 24.150002
-8.099999, -10.500002, 22.350002
-9.299999, -10.500002, 21.150002
-9.299999, -10.500002, 22.350002
-9.599999, -9.600002, 21.450001
-9.299999, -9.900002, 22.350002
-11.099999, -9.900002, 22.950001
-10.200000, -8.400002, 22.049999
-9.900000, -10.500002, 22.950001
-9.900000, -10.500002, 21.750000
-8.400000, -10.800001, 22.650002
-10.799999, -7.800001, 21.450001
-8.700000, -8.700003, 21.150002
-9.599999, -10.800001, 22.650002
-10.500000, -11.700003, 19.950001
-10.500000, -11.100002, 23.549999
-10.200000, -9.600002, 22.650002
-9.599999, -10.800001, 20.850002
-10.500000, -9.900002, 21.150002
-9.000000, -8.400002, 23.250000
-12.299999, -9.900002, 21.150002
-10.500000, -10.500002, 22.350002
-8.099999, -8.700003, 21.150002
-9.299999, -9.900002, 19.950001
-9.900000, -8.700003, 22.950001
-10.500000, -11.100002, 23.549999
-7.500000, -9.900002, 22.950001
-8.099999, -11.100002, 21.750000
-9.599999, -9.000002, 22.049999
-11.400000, -10.200003, 22.650002
-10.500000, -9.900002, 21.150002
-8.099999, -9.900002, 21.150002
-11.099999, -10.500002, 21.750000
-7.500000, -12.300001, 22.350002
-9.299999, -9.900002, 24.150002
-9.900000, -8.100002, 22.350002
-8.700000, -8.700003, 22.350002
-10.799999, -12.000002, 22.650002
-9.299999, -11.700003, 20.549999
-7.200000, -10.800001, 23.250000
-9.299999, -11.100002, 21.750000
-6.599999, -12.600002, 21.450001
-10.799999, -9.600002, 22.650002
-7.799999, -9.000002, 20.850002
-9.599999, -10.200003, 23.250000
-11.099999, -10.500002, 24.150002
-9.900000, -10.500002, 22.950001
-10.200000, -11.400002, 20.250000
-10.500000, -11.100002, 22.950001
-9.299999, -8.700003, 19.950001
-8.700000, -10.500002, 21.150002
-8.099999, -10.500002, 21.150002
-8.700000, -11.100002, 21.150002
-9.000000, -10.800001, 23.250000
-8.099999, -10.500002, 21.150002
-9.900000, -10.500002, 22.350002
-8.700000, -9.900002, 21.750000
-9.299999, -11.700003, 23.549999
-6.900000, -10.500002, 22.350002
-10.200000, -11.400002, 20.850002
-10.200000, -9.600002, 22.650002
-10.200000, -8.400002, 23.850002
-9.299999, -10.500002, 22.350002
-8.700000, -10.500002, 21.150002
-11.700000, -11.100002, 22.350002
-9.900000, -9.900002, 21.150002
-10.500000, -8.700003, 21.750000
-10.200000, -11.400002, 20.250000
-9.299999, -12.300001, 22.950001
-10.500000, -7.500002, 21.750000
-9.000000, -12.000002, 22.049999
-8.099999, -6.900002, 22.950001
-10.500000, -9.900002, 21.750000
-9.299999, -8.700003, 22.350002
-10.500000, -10.500002, 22.950001
-7.799999, -10.200003, 23.250000
-8.700000, -9.900002, 21.750000
-10.500000, -7.500002, 19.950001
-9.299999, -10.500002, 22.350002
-9.599999, -10.800001, 22.650002
-8.700000, -10.500002, 22.350002
-9.000000, -9.600002, 20.250000
-9.000000, -9.600002, 22.650002
-10.200000, -10.800001, 22.049999
-7.799999, -10.800001, 23.250000
-9.900000, -9.300001, 20.549999
-9.599999, -10.200003, 21.450001
-6.599999, -10.800001, 20.850002
-9.000000, -9.000002, 21.450001
-8.700000, -11.700003, 22.350002
-9.299999, -11.100002, 22.350002
-10.200000, -10.200003, 22.049999
-9.599999, -9.600002, 21.450001
-10.200000, -9.600002, 21.450001
-9.299999, -11.100002, 22.350002
-10.500000, -10.500002, 22.350002
-10.500000, -10.500002, 22.950001
-9.299999, -11.100002, 22.950001
-9.299999, -11.700003, 22.350002
-9.900000, -9.900002, 21.150002
-10.200000, -11.400002, 23.250000
-11.099999, -11.700003, 22.350002
-9.299999, -9.900002, 23.549999
-7.799999, -12.000002, 22.650002
-8.700000, -11.100002, 21.150002
-9.000000, -10.800001, 19.650002
-9.299999, -11.100002, 21.750000
-8.700000, -9.900002, 22.350002
-9.299999, -9.900002, 21.750000
-9.900000, -11.100002, 22.350002
-10.500000, -8.700003, 22.950001
-10.799999, -10.800001, 21.450001
-10.500000, -13.500002, 22.350002
-9.299999, -10.500002, 22.350002
-9.900000, -8.700003, 22.350002
-8.700000, -11.100002, 21.750000
-9.900000, -9.300001, 23.549999
-9.299999, -9.900002, 22.350002
-9.000000, -8.400002, 20.850002
-8.700000, -9.900002, 21.150002
-9.000000, -12.000002, 19.650002
-9.000000, -10.200003, 22.650002
-9.000000, -10.800001, 22.650002
-11.400000, -8.400002, 22.650002
-9.599999, -9.600002, 22.049999
-9.599999, -10.200003, 22.049999
-10.500000, -10.500002, 21.150002
-9.299999, -11.100002, 21.150002
-9.000000, -9.000002, 22.650002
-9.000000, -8.400002, 22.049999
-9.599999, -11.400002, 23.250000
-6.599999, -9.000002, 21.450001
-9.900000, -8.100002, 20.549999
-10.500000, -10.500002, 21.750000
-8.700000, -8.700003, 22.350002
-8.700000, -11.100002, 21.750000
-9.299999, -11.700003, 22.950001
-8.099999, -10.500002, 22.950001
-9.299999, -9.900002, 21.150002
-8.099999, -9.900002, 22.350002
-11.099999, -10.500002, 22.350002
-9.000000, -10.200003, 20.850002
-9.599999, -10.800001, 21.450001
-10.799999, -11.400002, 22.049999
