-11.58 	-27.84 	-25.74
-18.18 	-31.56 	-18.24
-22.44 	-35.94 	-9.48
-24.6 	-40.2 	-0.119995
-24.12 	-43.74 	10.08
-20.7 	-45.6 	19.44
-13.98 	-45.54 	26.94
-5.03999 	-43.02 	31.74
3.65999 	-38.52 	33.9
11.34 	-32.88 	34.08
17.34 	-26.4 	32.76
22.5 	-20.1 	30.3
26.04 	-14.04 	26.22
26.94 	-8.87999 	21.66
25.02 	-4.2 	18.24
19.8 	0.23999 	15.18
13.5 	3.48 	12.78
6.95999 	4.92 	8.93999
0.119995 	4.98 	5.15999
-7.01999 	3.53999 	1.5
-13.74 	0.659988 	-1.79999
-19.56 	-3.84 	-5.15999
-24.3 	-9.53999 	-9.17999
-27.12 	-16.92 	-13.5
-28.02 	-24.48 	-18.06
-27.66 	-31.56 	-21.36
-25.26 	-37.86 	-24.66
-21 	-42.48 	-28.2
-15.48 	-45.18 	-31.38
-9.06 	-45.54 	-33.9
-2.7 	-44.34 	-36.54
3.29999 	-41.46 	-38.76
7.5 	-37.86 	-40.5
9.29999 	-33.54 	-41.28
8.39999 	-29.22 	-41.34
4.73999 	-26.22 	-40.14
-1.07999 	-25.14 	-37.86
-7.92 	-26.64 	-33.9
-14.76 	-29.4 	-27.54
-20.46 	-34.08 	-20.28
-24 	-38.94 	-11.58
-24.9 	-43.56 	-2.09999
-23.22 	-47.46 	7.73999
-18.18 	-49.32 	16.8
-10.68 	-49.68 	24.48
-1.73999 	-47.52 	29.46
7.62 	-43.92 	31.56
16.08 	-37.86 	32.04
23.04 	-30.9 	30.36
28.08 	-23.82 	27.48
30.78 	-17.04 	23.76
30.72 	-11.04 	20.16
27.48 	-5.81999 	16.02
21.9 	-1.73999 	11.82
14.94 	0.659988 	8.03999
7.07999 	1.67999 	4.5
-1.37999 	1.01999 	1.56
-9.42 	-1.01999 	-1.98
-16.5 	-4.01999 	-5.7
-22.44 	-7.98 	-9.53999
-26.7 	-12.3 	-12.78
-29.58 	-16.92 	-15.6
-31.2 	-20.7 	-18.72
-31.8 	-24.36 	-21.24
-31.38 	-27.06 	-23.7
-30.9 	-29.04 	-25.44
-30.36 	-31.02 	-26.88
-29.94 	-32.28 	-28.2
-29.04 	-33.18 	-29.64
-28.38 	-33.72 	-30.66
-28.02 	-34.32 	-30.54
-27.6 	-34.98 	-30.78
-27.6 	-35.52 	-30.96
-27.6 	-35.88 	-31.14
-27.42 	-35.88 	-31.44
-27.3 	-36.12 	-31.44
-27.3 	-36.3 	-31.44
-27.06 	-36.48 	-31.14
-26.94 	-36.66 	-31.68
-27.06 	-36.66 	-31.68
-27.12 	-37.02 	-31.68
-27.24 	-37.38 	-31.5
-27.24 	-37.56 	-31.14
-27.06 	-37.68 	-31.26
-27.24 	-37.86 	-31.14
-27.48 	-38.04 	-31.44
-27.66 	-38.1 	-31.32
-27.66 	-38.1 	-31.44
-27.6 	-38.04 	-31.5
-27.3 	-37.92 	-31.8
-27.3 	-37.74 	-32.04
-27.3 	-37.86 	-32.04
-27.24 	-38.04 	-32.04
-27.12 	-37.92 	-32.04
-26.94 	-37.92 	-32.16
-26.94 	-38.1 	-32.34
-26.76 	-38.1 	-32.52
-26.88 	-38.04 	-32.22
-26.76 	-38.04 	-32.22
-26.76 	-38.1 	-32.34
-26.7 	-38.04 	-32.4
-26.58 	-38.28 	-32.4
-26.4 	-38.58 	-32.58
-25.98 	-38.64 	-32.64
-25.5 	-39 	-32.58
-24.54 	-39.54 	-33.48
-22.98 	-40.38 	-34.26
-20.88 	-40.8 	-35.28
-17.94 	-40.8 	-36.6
-13.74 	-40.38 	-37.92
-8.7 	-39 	-39
-3.59999 	-36.96 	-39.96
1.5 	-34.26 	-40.86
5.87999 	-31.26 	-40.92
9.42 	-27.36 	-40.74
11.82 	-23.04 	-40.32
12.42 	-19.26 	-39.36
10.5 	-15.84 	-38.46
6.23999 	-13.74 	-36.9
0.23999 	-13.32 	-34.26
-6.89999 	-14.7 	-30.3
-13.74 	-17.28 	-24.9
-19.62 	-21.36 	-17.64
-23.4 	-25.74 	-8.81999
-24.24 	-29.22 	0.719986
-22.26 	-31.08 	10.38
-17.46 	-30.84 	19.38
-10.62 	-29.58 	25.68
-2.28 	-25.68 	30.42
5.34 	-20.88 	32.88
11.34 	-14.76 	31.92
14.58 	-8.28 	28.26
14.58 	-2.87999 	22.38
11.88 	0.599991 	15.78
6.42 	1.31999 	9
-0.419998 	0.659988 	3.17999
-8.09999 	-2.75999 	-3.23999
-14.58 	-7.73999 	-9.53999
-19.08 	-14.52 	-15.24
-20.46 	-22.08 	-20.52
-19.08 	-28.74 	-24.96
-15.3 	-33.9 	-28.86
-10.08 	-36.78 	-32.64
-4.31999 	-37.32 	-35.46
0.479996 	-35.4 	-37.68
3 	-31.62 	-37.92
2.45999 	-27.48 	-37.56
-1.43999 	-24.6 	-33.96
-6.35999 	-24.6 	-27.42
-11.22 	-26.52 	-18.6
-14.34 	-29.1 	-8.39999
-15.24 	-31.62 	1.98
-12.84 	-33.6 	11.82
-6.89999 	-34.86 	18.96
1.73999 	-34.5 	24.3
11.94 	-32.1 	26.16
20.88 	-26.7 	25.26
27.18 	-19.92 	22.08
30.18 	-12.96 	17.16
29.52 	-7.07999 	11.4
24.84 	-3.29999 	5.81999
16.62 	-1.85999 	0.719986
6.89999 	-3.84 	-3.29999
-2.39999 	-8.45999 	-7.07999
-9.53999 	-15.84 	-10.68
-12.78 	-23.76 	-15.12
-13.56 	-31.62 	-19.92
-11.88 	-37.56 	-24.96
-8.64 	-41.22 	-29.7
-4.92 	-42.12 	-33.18
-2.09999 	-39.78 	-35.04
-1.85999 	-36.3 	-35.04
-4.31999 	-32.34 	-32.82
-8.81999 	-30 	-27.06
-13.14 	-29.4 	-18.6
-16.38 	-30.48 	-8.51999
-17.46 	-31.74 	2.51999
-15.12 	-32.82 	12.66
-8.87999 	-34.08 	20.34
0.119995 	-33.96 	25.44
10.56 	-31.92 	27.66
20.16 	-27.48 	27.12
27.66 	-21.6 	24.48
31.5 	-15.42 	20.88
32.34 	-9.71999 	16.8
28.8 	-5.57999 	12.66
20.76 	-3.59999 	10.14
9.78 	-2.75999 	9.17999
-1.31999 	-4.14 	7.56
-10.26 	-7.01999 	3.95999
-18.3 	-11.88 	-0.119995
-23.04 	-17.64 	-5.21999
-24.42 	-23.58 	-10.86
-23.04 	-28.38 	-16.38
-19.74 	-31.02 	-21
-13.86 	-31.74 	-25.62
-7.37999 	-29.82 	-28.86
-1.85999 	-27.42 	-29.7
2.28 	-22.8 	-30.18
4.43999 	-17.64 	-29.16
3.65999 	-13.5 	-28.44
1.5 	-10.74 	-27.66
-1.85999 	-9.17999 	-26.76
-6.53999 	-9.78 	-24.66
-12.3 	-13.26 	-20.88
-18.48 	-17.76 	-15.96
-21.96 	-23.88 	-8.81999
-23.4 	-30.18 	-1.37999
-22.26 	-35.64 	7.25999
-18.3 	-39.84 	16.2
-11.04 	-42.54 	23.52
-1.56 	-43.92 	28.32
9 	-42.54 	30.48
19.44 	-39.3 	30.12
28.26 	-34.5 	27
34.86 	-29.04 	22.26
39.48 	-23.52 	16.44
40.98 	-18.18 	10.32
39.54 	-13.2 	4.31999
35.7 	-8.51999 	-0.659988
30.18 	-4.98 	-4.79999
22.86 	-2.09999 	-8.39999
15.18 	-0.779999 	-11.46
6.95999 	-0.419998 	-13.5
-1.2 	-1.92 	-15.6
-8.87999 	-5.28 	-17.82
-15.42 	-10.08 	-19.68
-20.28 	-15.96 	-21.48
-23.82 	-22.44 	-23.52
-24.72 	-29.4 	-25.2
-24.6 	-35.88 	-26.58
-22.26 	-41.94 	-29.04
-18.84 	-46.92 	-31.14
-13.98 	-50.34 	-33
-8.28 	-51.78 	-34.74
-2.21999 	-51.24 	-36.24
3.89999 	-48.9 	-37.2
9.71999 	-45.6 	-38.04
14.76 	-41.22 	-38.52
19.02 	-36.96 	-38.28
22.08 	-32.28 	-37.92
24.12 	-27.84 	-37.56
25.14 	-23.94 	-37.2
24.6 	-21.18 	-36.9
22.86 	-19.44 	-37.32
19.56 	-18.06 	-37.86
15.3 	-17.52 	-38.22
9.95999 	-17.64 	-38.58
4.62 	-18.36 	-38.76
-1.14 	-19.44 	-38.4
-7.56 	-21.36 	-37.26
-13.5 	-23.4 	-35.46
-19.38 	-26.04 	-32.46
-24.48 	-29.28 	-28.68
-28.32 	-33.36 	-24.48
-31.2 	-37.44 	-20.16
-33.24 	-41.58 	-15.36
-34.44 	-46.14 	-10.62
-34.26 	-51.24 	-4.98
-32.52 	-56.1 	-0.599991
-29.04 	-60.36 	3.89999
-24.06 	-63.84 	7.92
-17.82 	-66.42 	11.4
-10.86 	-68.22 	14.34
-3.48 	-69.3 	16.92
4.56 	-69.18 	19.02
12.6 	-67.62 	19.44
20.16 	-65.46 	20.1
27.12 	-62.4 	19.98
32.88 	-58.68 	19.26
37.2 	-54.54 	19.02
40.2 	-49.98 	19.14
42.06 	-44.64 	19.38
42.54 	-38.88 	19.8
41.7 	-32.52 	20.1
39.18 	-25.68 	20.28
35.22 	-19.2 	19.62
30.06 	-12.96 	19.08
24.12 	-7.37999 	17.46
17.7 	-2.57999 	14.88
11.22 	0.959991 	11.88
4.25999 	3 	8.81999
-2.39999 	3.53999 	5.75999
-8.51999 	2.57999 	2.64
-14.22 	0.419998 	0.0599976
-19.02 	-2.64 	-2.39999
-23.64 	-6.29999 	-4.43999
-27.12 	-10.62 	-6.12
-30.36 	-15.24 	-8.21999
-32.52 	-19.98 	-10.5
-33.9 	-24.84 	-12.78
-34.44 	-29.46 	-15
-34.14 	-33.96 	-17.28
-33.36 	-38.4 	-19.92
-31.26 	-42.18 	-22.56
-29.04 	-45.54 	-25.26
-25.68 	-48.42 	-27.66
-21.78 	-50.7 	-29.94
-17.58 	-52.38 	-31.98
-13.32 	-53.76 	-33.66
-9.06 	-54.3 	-35.28
-5.03999 	-54 	-36.72
-1.5 	-52.74 	-38.28
1.67999 	-50.52 	-39.78
3.53999 	-47.7 	-41.04
4.37999 	-44.28 	-41.88
3.71999 	-40.2 	-42.48
1.85999 	-35.7 	-42.66
-1.14 	-31.2 	-41.88
-4.73999 	-27.36 	-40.68
-9 	-24.12 	-38.7
-13.02 	-21.78 	-36.24
-16.92 	-19.56 	-33.96
-20.7 	-18.24 	-31.68
-23.46 	-18 	-29.58
-25.14 	-18.54 	-27.24
-26.76 	-19.56 	-25.74
-28.02 	-20.7 	-24.9
-29.1 	-22.26 	-23.28
-30.18 	-24.42 	-22.98
-31.38 	-27.12 	-22.62
-32.1 	-29.64 	-22.26
-33.24 	-31.98 	-21.66
-34.5 	-34.32 	-21.12
-35.16 	-36.42 	-20.16
-36.06 	-37.86 	-18.84
-36.24 	-39 	-18.66
-36.84 	-39.12 	-17.46
-37.2 	-38.82 	-16.02
-37.74 	-38.4 	-14.64
-38.22 	-37.32 	-13.44
-38.58 	-35.76 	-12.42
-38.82 	-34.5 	-11.82
-38.82 	-33.54 	-10.62
-39.18 	-33.18 	-10.44
-39.12 	-34.08 	-10.08
-38.82 	-36.06 	-9.71999
-37.92 	-39.12 	-9.35999
-36.3 	-43.26 	-9.12
-34.14 	-48.42 	-9.17999
-31.26 	-53.46 	-9
-27.84 	-58.62 	-9.71999
-24.24 	-63.42 	-9.95999
-19.74 	-67.14 	-10.98
-14.16 	-69.66 	-12.72
-7.98 	-70.26 	-15.18
-1.14 	-69.12 	-18.06
5.64 	-65.76 	-21.24
11.88 	-60.54 	-24.42
17.52 	-53.64 	-26.76
22.68 	-45.9 	-28.26
26.22 	-37.68 	-29.16
26.94 	-28.68 	-28.38
25.68 	-20.46 	-26.94
22.14 	-13.32 	-24.66
16.8 	-7.92 	-22.56
11.76 	-4.07999 	-21.06
6.35999 	-1.73999 	-19.92
1.2 	-0.23999 	-19.02
-3.29999 	0.959991 	-18.06
-6.29999 	1.2 	-18
-9 	1.2 	-17.64
-10.98 	0.959991 	-17.4
-11.88 	1.14 	-16.56
-13.38 	1.14 	-15.54
-14.76 	0.839996 	-14.46
-16.26 	0.0599976 	-13.92
-17.82 	-0.839996 	-13.74
-19.56 	-2.39999 	-13.92
-20.64 	-3.84 	-14.7
-21.54 	-5.09999 	-16.2
-22.26 	-6.53999 	-17.64
-22.62 	-7.73999 	-19.14
-22.32 	-8.64 	-20.82
-21.78 	-9.17999 	-22.2
-20.52 	-9.59999 	-24.06
-18.84 	-9.78 	-25.92
-16.5 	-9.78 	-27.54
-13.5 	-10.08 	-28.98
-9.42 	-10.32 	-30.84
-4.56 	-11.04 	-32.46
0.839996 	-12.6 	-33.66
7.07999 	-15.12 	-34.68
13.32 	-18.66 	-34.62
19.5 	-22.68 	-34.08
25.02 	-27.84 	-33.18
30 	-33.42 	-31.68
33.06 	-39.78 	-29.4
34.14 	-46.44 	-26.76
33.3 	-52.74 	-25.02
30.18 	-57.9 	-23.76
25.2 	-62.04 	-23.16
19.08 	-65.28 	-22.8
12.42 	-67.38 	-22.38
4.92 	-68.52 	-21.84
-2.21999 	-68.82 	-20.64
-9.42 	-67.92 	-19.2
-16.2 	-66 	-17.34
-21.78 	-63.3 	-14.82
-26.28 	-59.88 	-12.24
-30.12 	-55.8 	-10.5
-33 	-50.94 	-9.71999
-34.68 	-46.14 	-10.14
-36.06 	-41.28 	-11.94
-35.94 	-36.72 	-13.86
-35.52 	-31.98 	-15.96
-34.14 	-28.02 	-18.36
-32.16 	-24.36 	-21.12
-28.86 	-21 	-23.52
-24.96 	-18.3 	-25.26
-20.16 	-15.66 	-26.4
-14.22 	-13.08 	-27.18
-7.25999 	-10.98 	-28.02
0.599991 	-9.71999 	-28.2
8.87999 	-9.06 	-28.02
17.28 	-9.71999 	-26.88
24.84 	-11.52 	-24.84
31.8 	-13.98 	-22.8
37.5 	-16.56 	-20.52
42.18 	-19.62 	-18.54
45.36 	-22.8 	-16.56
47.94 	-25.8 	-14.82
49.56 	-28.32 	-13.5
50.16 	-29.76 	-12.9
49.98 	-30.12 	-12.48
49.38 	-29.64 	-12.96
48.42 	-28.2 	-14.04
46.68 	-25.86 	-14.76
44.28 	-22.62 	-16.38
40.02 	-18.48 	-18.24
34.44 	-14.28 	-19.68
27.84 	-10.5 	-20.52
19.8 	-7.37999 	-21
10.92 	-5.09999 	-20.34
1.92 	-4.56 	-19.56
-6.89999 	-5.75999 	-19.14
-15.24 	-8.15999 	-18
-22.26 	-12.24 	-17.04
-27.84 	-16.68 	-16.32
-31.8 	-21.78 	-16.56
-33.54 	-27.24 	-17.52
-34.14 	-32.64 	-18.96
-33.42 	-37.98 	-20.82
-31.56 	-42.66 	-22.98
-28.56 	-46.44 	-25.2
-24.36 	-49.26 	-27.72
-19.8 	-51.66 	-29.22
-14.4 	-53.4 	-31.02
-9 	-54.3 	-33.3
-3.12 	-54.3 	-35.22
2.03999 	-53.4 	-36.6
6.42 	-51.6 	-37.92
10.68 	-48.96 	-38.82
13.92 	-45.54 	-39.18
16.62 	-41.76 	-40.38
17.7 	-37.26 	-40.32
18.18 	-32.28 	-39.42
17.7 	-27.3 	-38.52
16.74 	-21.96 	-37.56
15.18 	-16.86 	-36.06
12.78 	-12.54 	-34.62
10.26 	-9.29999 	-32.76
8.09999 	-6.29999 	-30.96
6.29999 	-4.14 	-29.58
4.56 	-2.57999 	-28.44
2.93999 	-1.85999 	-26.52
2.57999 	-1.43999 	-25.74
3.12 	-1.5 	-25.44
4.2 	-2.39999 	-25.92
5.81999 	-3.59999 	-27.06
7.79999 	-5.28 	-28.38
10.14 	-7.43999 	-29.88
12.96 	-10.26 	-31.44
16.02 	-13.8 	-34.14
18.24 	-17.64 	-35.76
20.28 	-21.72 	-37.08
22.14 	-25.92 	-37.92
23.22 	-30.54 	-38.58
23.34 	-35.52 	-38.94
23.16 	-40.02 	-39
22.08 	-44.28 	-39.06
20.34 	-47.7 	-38.64
18.18 	-51.24 	-38.28
15.72 	-54 	-38.1
12.6 	-56.46 	-37.56
9.59999 	-58.5 	-36.78
6.71999 	-60.12 	-36
3.53999 	-61.2 	-35.28
0.779999 	-62.1 	-34.8
-2.03999 	-62.46 	-34.14
-4.2 	-62.82 	-33.54
-6.53999 	-63.3 	-32.52
-7.92 	-63.72 	-31.68
-9.23999 	-64.08 	-30.66
-10.5 	-64.56 	-29.4
-11.22 	-65.64 	-27.84
-11.88 	-66.66 	-25.98
-11.76 	-67.92 	-24.12
-12.3 	-69.18 	-21.6
-12.6 	-70.44 	-19.32
-13.38 	-71.28 	-16.92
-14.46 	-71.52 	-15.54
-15.3 	-71.28 	-15
-16.56 	-70.56 	-14.46
-18 	-69.6 	-14.4
-19.98 	-68.46 	-14.58
-22.86 	-67.26 	-13.92
-24.84 	-65.1 	-15
-27.06 	-62.1 	-16.38
-29.22 	-58.62 	-17.22
-31.56 	-54.3 	-16.74
-33.6 	-49.32 	-15.9
-35.22 	-43.74 	-13.44
-35.94 	-37.98 	-9.53999
-34.5 	-31.98 	-6.23999
-33.36 	-27.42 	-0.23999
-30.9 	-24.06 	6.59999
-27.3 	-22.32 	13.8
-22.68 	-22.44 	20.88
-17.76 	-23.88 	27.12
-12.42 	-26.76 	31.92
-6.89999 	-30.48 	35.7
-2.21999 	-33.9 	39.48
2.09999 	-37.38 	42.54
6.17999 	-40.02 	44.22
8.93999 	-42.54 	44.4
11.16 	-44.46 	44.16
12.84 	-45.96 	43.98
13.74 	-46.68 	43.86
13.56 	-46.8 	43.74
12.96 	-46.68 	42.48
11.52 	-45.72 	41.16
9.23999 	-44.82 	40.38
7.25999 	-42.9 	40.56
4.79999 	-41.1 	40.8
2.39999 	-38.88 	40.92
-0.299988 	-36.24 	40.56
-2.87999 	-33.36 	40.02
-4.92 	-30.54 	39.3
-6.65999 	-28.2 	38.34
-8.7 	-26.28 	38.28
-10.5 	-24.42 	37.32
-11.94 	-22.44 	36.06
-13.56 	-20.88 	35.04
-15.12 	-20.52 	34.38
-16.26 	-20.88 	33.78
-17.52 	-22.14 	33.54
-18.9 	-23.76 	33
-19.98 	-25.5 	31.56
-21.42 	-27.96 	30.96
-23.16 	-30.54 	30.18
-25.2 	-33.72 	28.74
-27.12 	-36.42 	27.12
-29.22 	-39.24 	24.78
-31.02 	-41.28 	22.26
-32.46 	-43.08 	19.86
-33.96 	-45.24 	17.16
-35.16 	-46.74 	14.46
-36.24 	-47.46 	12
-36.84 	-47.1 	11.1
-36.96 	-45.72 	10.86
-36.48 	-43.26 	11.52
-35.7 	-40.5 	13.32
-34.08 	-37.26 	15.48
-31.26 	-33.06 	18.78
-27.42 	-28.92 	22.68
-22.5 	-25.2 	26.82
-16.56 	-22.26 	30
-10.26 	-20.28 	32.88
-3.48 	-19.98 	35.28
3 	-21.06 	36.84
8.51999 	-23.94 	38.16
13.02 	-28.2 	38.64
16.44 	-33.42 	37.98
18.9 	-39.12 	36.96
20.22 	-44.52 	35.7
21.12 	-50.16 	34.2
21.48 	-54.9 	32.64
21.48 	-58.8 	30.72
21.78 	-61.2 	29.22
21.96 	-62.76 	28.08
22.02 	-63.72 	27.12
21.84 	-64.38 	26.82
21.66 	-64.8 	26.82
21.24 	-64.74 	27.3
20.76 	-64.26 	27.78
20.52 	-63.72 	28.68
20.16 	-63.18 	29.04
19.98 	-62.76 	29.4
19.8 	-62.1 	30.06
19.62 	-61.74 	30.42
19.68 	-61.5 	30.6
20.04 	-61.38 	30
20.22 	-61.92 	29.4
20.52 	-62.58 	28.5
20.88 	-63.54 	27.54
21.06 	-64.44 	26.64
21.3 	-65.34 	25.62
21.6 	-65.64 	24.9
21.3 	-66.18 	24.3
20.7 	-66.6 	24.54
19.32 	-66.96 	24.66
17.82 	-67.14 	25.08
16.08 	-67.26 	25.8
14.76 	-66.96 	26.46
13.92 	-66.78 	27.36
14.28 	-66.24 	27.78
15.72 	-64.74 	28.5
17.52 	-62.76 	29.04
19.98 	-59.7 	29.94
22.8 	-56.16 	30.6
25.56 	-52.14 	31.44
28.38 	-47.34 	31.74
30.36 	-41.46 	32.04
31.2 	-35.22 	31.74
30.72 	-28.5 	31.44
28.98 	-21.78 	29.46
26.46 	-15.84 	27.66
22.98 	-10.8 	26.52
18.54 	-6.48 	25.02
13.68 	-3 	23.58
8.39999 	-0.659988 	22.08
3.35999 	1.01999 	20.76
-1.5 	1.01999 	18.78
-5.75999 	0.839996 	18.3
-9.42 	0.23999 	17.94
-13.08 	-0.479996 	16.44
-15.78 	-0.959991 	14.88
-18.72 	-1.98 	12.96
-21.6 	-3.48 	10.56
-24.6 	-6 	8.28
-27.66 	-9.35999 	6.78
-30.48 	-13.86 	5.57999
-32.88 	-18.9 	4.85999
-34.98 	-24.06 	6.29999
-35.76 	-29.64 	7.56
-35.04 	-35.34 	10.14
-32.88 	-41.1 	13.74
-29.28 	-46.62 	17.76
-24.24 	-51.6 	21.48
-17.76 	-55.44 	24.72
-10.8 	-58.44 	27.12
-3.29999 	-60.48 	27.96
3 	-61.74 	29.28
7.85999 	-62.28 	30.54
11.22 	-61.68 	31.5
12.66 	-60.3 	32.64
12.36 	-57.54 	33.78
10.2 	-54.12 	35.28
6.71999 	-49.8 	36.6
2.39999 	-45.42 	37.32
-2.39999 	-40.74 	37.68
-6.71999 	-35.52 	36.72
-11.22 	-30.18 	35.28
-14.7 	-24.24 	32.22
-17.4 	-18.72 	28.26
-19.02 	-13.98 	22.98
-19.92 	-10.14 	16.62
-20.46 	-7.01999 	10.38
-20.82 	-4.73999 	4.01999
-21.06 	-3.65999 	-1.92
-20.7 	-3.23999 	-8.21999
-20.7 	-3.95999 	-13.08
-21.18 	-5.28 	-17.04
-21.54 	-7.07999 	-20.28
-21.96 	-9.17999 	-22.74
-21.9 	-11.4 	-25.2
-21.72 	-13.86 	-27.6
-21.6 	-15.84 	-29.34
-21.72 	-17.64 	-30.3
-22.14 	-18.78 	-30.9
-22.32 	-19.44 	-30.18
-23.88 	-19.32 	-28.02
-25.2 	-18.96 	-23.34
-26.22 	-18.72 	-16.38
-26.34 	-18.42 	-7.85999
-24.96 	-18.36 	1.25999
-21.6 	-18.42 	10.38
-16.56 	-18.6 	19.02
-10.14 	-19.08 	26.04
-2.03999 	-19.98 	31.14
6.23999 	-20.76 	34.2
14.04 	-21.06 	35.28
20.64 	-20.76 	35.16
25.5 	-20.04 	34.2
28.02 	-18.96 	33.18
28.2 	-17.7 	32.1
26.1 	-16.44 	31.5
22.14 	-14.82 	31.26
16.56 	-13.02 	30.42
9.71999 	-11.04 	30.54
2.03999 	-9.71999 	29.46
-6.29999 	-8.34 	27.54
-12.78 	-8.51999 	22.98
-18.48 	-8.51999 	17.94
-21.54 	-9.35999 	10.08
-23.04 	-10.5 	3.17999
-21 	-11.76 	-4.43999
-16.92 	-12.78 	-12.42
-10.98 	-13.38 	-19.14
-3.48 	-14.04 	-25.02
2.81999 	-13.38 	-28.08
9.53999 	-13.32 	-30.72
13.92 	-12.06 	-30.84
17.88 	-10.62 	-31.32
18.78 	-9.53999 	-30.66
18.6 	-8.51999 	-30.48
16.8 	-7.62 	-30.66
13.68 	-7.07999 	-30.54
9.06 	-6.71999 	-30.54
3 	-6.89999 	-29.88
-3.12 	-8.64 	-28.56
-9.95999 	-11.46 	-26.76
-16.56 	-15.42 	-24.06
-22.62 	-21.06 	-20.28
-27.06 	-28.32 	-15.6
-29.4 	-36.36 	-10.26
