-5.96999 	-35.21 	-24.85
-5.62 	-35.22 	-24.86
-5.79999 	-34.61 	-24.57
-5.79999 	-34.61 	-24.57
-6.12999 	-34.61 	-24.56
-6.12999 	-34.61 	-24.56
-6.12999 	-34.61 	-24.56
-5.82999 	-34.31 	-25.19
-5.43999 	-34.92 	-24.58
-5.56999 	-34.02 	-23.1
-5.29999 	-34.31 	-24.91
-5.71999 	-34.62 	-22.77
-6.10999 	-33.41 	-23.4
-5.73 	-34.02 	-22.79
-6.14 	-35.51 	-25.13
-5.95 	-33.41 	-23.71
-5.95 	-34.61 	-24.27
-5.90999 	-35.52 	-23.63
-5.78 	-34.01 	-23.99
-5.98999 	-34.31 	-24.88
-5.79999 	-34.31 	-24.58
-5.23 	-34.02 	-23.11
-5.42999 	-34.32 	-24
-5.54999 	-34.62 	-23.08
-6.10999 	-34.31 	-23.97
-6.26999 	-33.41 	-23.09
-6.98999 	-33.11 	-23.68
-6.64 	-33.41 	-23.68
-5.90999 	-35.22 	-23.64
-6.5 	-32.81 	-24.01
-6.17 	-34.31 	-25.17
-6.31999 	-33.71 	-24.28
-5.79999 	-34.31 	-24.58
-6.32999 	-34.31 	-24.87
-5.39999 	-33.41 	-22.82
-6.31999 	-33.71 	-24.28
-5.09999 	-34.62 	-24.6
-6.07999 	-33.71 	-22.79
-5.56 	-33.41 	-26.44
-5.14 	-34.31 	-25.21
-5.98 	-34.61 	-24.87
-5.45999 	-34.01 	-24.61
-6.17999 	-33.71 	-25.19
-5.60999 	-34.31 	-24.29
-5.39 	-34.92 	-23.37
-6.14 	-33.41 	-24
-5.84 	-34.01 	-25.2
-6.15999 	-32.51 	-24.03
-5.60999 	-34.31 	-24.29
-5.53 	-34.32 	-22.48
-5.81 	-34.01 	-24.6
-5.98 	-33.41 	-24.31
-6.10999 	-34.31 	-23.97
-6.32999 	-33.41 	-24.29
-5.95999 	-33.11 	-23.72
-6.14 	-34.31 	-24.57
-6.37999 	-33.41 	-25.5
-6.67999 	-33.71 	-24.87
-5.42 	-34.62 	-23.99
-6.14999 	-33.71 	-24.59
-5.45999 	-34.01 	-24.61
-5.53 	-34.32 	-22.48
-6.17999 	-33.71 	-25.19
-6.12999 	-33.71 	-23.99
-5.43999 	-34.01 	-24.01
