0.050314, -0.023861, -0.998444, -0.000579
0.050439, -0.023862, -0.998438, -0.000586
0.050433, -0.023862, -0.998438, -0.000607
0.050310, -0.023864, -0.998444, -0.000604
0.050248, -0.023866, -0.998447, -0.000602
0.050266, -0.023867, -0.998446, -0.000603
0.050282, -0.023869, -0.998445, -0.000603
0.050394, -0.023869, -0.998440, -0.000625
0.050587, -0.023874, -0.998430, -0.000568
0.050660, -0.023874, -0.998426, -0.000596
0.050848, -0.023872, -0.998416, -0.000661
0.050876, -0.023869, -0.998415, -0.000751
0.050875, -0.023867, -0.998415, -0.000807
0.050840, -0.023869, -0.998417, -0.000796
0.050888, -0.023873, -0.998414, -0.000749
0.050905, -0.023874, -0.998414, -0.000767
0.050902, -0.023872, -0.998414, -0.000820
0.050871, -0.023872, -0.998415, -0.000845
0.050809, -0.023872, -0.998418, -0.000885
0.050694, -0.023878, -0.998424, -0.000786
0.050720, -0.023879, -0.998423, -0.000798
0.050811, -0.023881, -0.998418, -0.000790
0.050907, -0.023888, -0.998413, -0.000687
0.050865, -0.023893, -0.998415, -0.000598
0.050663, -0.023895, -0.998425, -0.000596
0.050516, -0.023898, -0.998433, -0.000576
0.050621, -0.023896, -0.998427, -0.000642
0.050933, -0.023893, -0.998412, -0.000722
0.051134, -0.023891, -0.998401, -0.000788
0.051021, -0.023896, -0.998407, -0.000720
0.050876, -0.023898, -0.998414, -0.000720
0.050748, -0.023903, -0.998421, -0.000643
0.050687, -0.023907, -0.998424, -0.000598
0.050922, -0.023904, -0.998412, -0.000684
0.051266, -0.023905, -0.998394, -0.000701
0.051462, -0.023907, -0.998384, -0.000675
0.051309, -0.023905, -0.998392, -0.000738
0.051021, -0.023909, -0.998407, -0.000695
0.050763, -0.023910, -0.998420, -0.000696
0.050710, -0.023909, -0.998423, -0.000760
0.050823, -0.023908, -0.998417, -0.000797
0.051016, -0.023910, -0.998407, -0.000792
0.051218, -0.023912, -0.998397, -0.000770
0.051185, -0.023918, -0.998398, -0.000688
0.051061, -0.023919, -0.998404, -0.000695
0.051149, -0.023916, -0.998400, -0.000782
0.051222, -0.023913, -0.998396, -0.000875
0.051331, -0.023916, -0.998391, -0.000838
0.051442, -0.023916, -0.998385, -0.000866
0.051490, -0.023920, -0.998382, -0.000829
