0 	0 	0
0 	0 	0
-34.776 	-41.194 	9.823
-34.776 	-41.194 	9.823
-34.776 	-41.194 	9.823
-34.776 	-41.194 	9.823
-34.776 	-41.194 	9.823
-34.776 	-41.194 	9.823
-34.776 	-41.194 	9.823
-34.776 	-41.194 	9.823
-46.682 	-113.983 	-177.663
-46.615 	-114.183 	-177.76
-46.526 	-114.364 	-177.876
-46.867 	-114.446 	-177.945
-46.765 	-114.453 	-178.279
-46.771 	-114.423 	-178.171
-46.666 	-114.418 	-178.195
-46.779 	-114.389 	-178.353
-46.781 	-114.508 	-178.077
-46.674 	-114.446 	-178.239
-46.446 	-114.502 	-177.809
-46.677 	-114.398 	-178.397
-46.569 	-114.462 	-177.974
-46.68 	-114.467 	-177.979
-46.681 	-114.411 	-178.124
-46.792 	-114.614 	-178.278
-46.685 	-114.481 	-177.995
-46.575 	-114.412 	-178.139
-46.685 	-114.244 	-178.002
-46.795 	-114.375 	-178.006
-46.795 	-114.426 	-177.859
-46.686 	-114.487 	-177.722
-46.796 	-114.557 	-178.153
-46.686 	-114.558 	-178.156
-46.686 	-114.559 	-178.447
-46.686 	-114.56 	-178.159
-46.796 	-114.63 	-178.022
-46.795 	-114.739 	-178.024
-46.6 	-114.4 	-178.1
-46.6 	-114.4 	-178.1
-46.6 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178.1
-46.7 	-114.4 	-178
-46.7 	-114.4 	-178
-46.7 	-114.4 	-178
-46.7 	-114.4 	-178
-46.7 	-114.4 	-178
-46.7 	-114.4 	-178
-46.8 	-114.4 	-178
-46.8 	-114.4 	-178
-46.8 	-114.5 	-178
-46.8 	-114.5 	-178
-46.8 	-114.5 	-178
-46.8 	-114.5 	-178.1
-46.8 	-114.5 	-178.1
-46.8 	-114.5 	-178.1
-46.8 	-114.5 	-178.1
-46.8 	-114.5 	-178.1
-46.9 	-114.5 	-178.1
-46.9 	-114.5 	-178.1
-46.9 	-114.5 	-178.1
